,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners
926,WIU,2024-01-25,2024,MEMORIAL DA AMERICA LATINA,WIU,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,3MrDVzg7ZXaYMyQmbDInr7,"BRAZILIAN TRAP, TRAP, TRAP FUNK, BRAZILIAN HIP HOP",73.0,3505650.0,https://i.scdn.co/image/ab6761610000e5eba99239905a1149b25c8a69ad,LETTER_1,False,False
927,Jão,2022-03-18,2022,ESPACO DAS AMERICAS,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
928,Jão,2022-04-14,2022,ESPACO DAS AMERICAS,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
929,Jão,2022-03-26,2022,AUTODROMO DE INTERLAGOS,JAO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,LOLLAPALOOZA,MILEY CYRUS
930,Jão,2023-09-10,2023,AUTODROMO DE INTERLAGOS,JAO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,THE TOWN,"BRUNO MARS, H.E.R"
931,Jão,2025-03-28,2025,AUTODROMO DE INTERLAGOS,JAO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,LOLLAPALOOZA,OLIVIA RODRIGO
932,Jão,2022-04-05,2022,ALLIANZ PARQUE,JAO,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
933,Jão,2024-01-20,2024,ALLIANZ PARQUE,JAO,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
934,Jão,2024-01-21,2024,ALLIANZ PARQUE,JAO,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
935,Jão,2023-02-11,2023,MEMORIAL DA AMERICA LATINA,JAO,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
936,Jão,2022-06-22,2022,TOKIO MARINE HALL,JAO,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
937,Jão,2022-05-27,2022,ESPACO UNIMED,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
938,Jão,2022-08-14,2022,ESPACO UNIMED,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
939,Jão,2022-08-20,2022,ESPACO UNIMED,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
940,Jão,2022-11-11,2022,ESPACO UNIMED,JAO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
941,Jão,2022-07-26,2022,VIBRA SAO PAULO,JAO,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
942,Jão,2024-12-07,2024,VIBRA SAO PAULO,JAO,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
943,Jão,2024-12-08,2024,VIBRA SAO PAULO,JAO,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
944,Jão,2025-03-16,2025,VIBRA SAO PAULO,JAO,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
945,Jão,2022-12-11,2022,NOVO ANHANGABAU,JAO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,59FrDXDVJz0EKqYg39dnT2,"BRAZILIAN POP, NOVA MPB, MPB",63.0,3435550.0,https://i.scdn.co/image/ab6761610000e5ebc4bed49b3a6321d7a2097ace,GENRE_1,False,False
946,Sublime,2025-03-08,2025,ALLIANZ PARQUE,SUBLIME,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,0EdvGhlC1FkGItLOWQzG4J,"REGGAE ROCK, SKA PUNK, SKA",72.0,3413570.0,https://i.scdn.co/image/ab6761610000e5ebe726280500259dbdb97a8be4,GENRE_1,False,False
947,Xand Avião,2022-05-21,2022,ARENA ANHEMBI,XAND AVIAO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
948,Xand Avião,2022-05-21,2022,ARENA ANHEMBI,XAND AVIAO,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
949,Xand Avião,2024-06-09,2024,ALLIANZ PARQUE,XAND AVIAO,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
950,Xand Avião,2024-06-09,2024,ALLIANZ PARQUE,XAND AVIAO,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
951,Xand Avião,2023-01-15,2023,MEMORIAL DA AMERICA LATINA,XAND AVIAO,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
952,Xand Avião,2023-01-15,2023,MEMORIAL DA AMERICA LATINA,XAND AVIAO,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
953,Xand Avião,2024-02-04,2024,MEMORIAL DA AMERICA LATINA,XAND AVIAO,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
954,Xand Avião,2024-02-04,2024,MEMORIAL DA AMERICA LATINA,XAND AVIAO,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
955,Xand Avião,2023-02-21,2023,JOCKEY CLUB,XAND AVIAO,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
956,Xand Avião,2023-02-21,2023,JOCKEY CLUB,XAND AVIAO,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
957,Xand Avião,2023-04-30,2023,SAMBODROMO DO ANHEMBI,XAND AVIAO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
958,Xand Avião,2023-04-30,2023,SAMBODROMO DO ANHEMBI,XAND AVIAO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
959,Xand Avião,2022-08-20,2022,DISTRITO ANHEMBI,XAND AVIAO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
960,Xand Avião,2022-08-20,2022,DISTRITO ANHEMBI,XAND AVIAO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,43DRDu6nLSeIedZ7T1A616,"FORRO, PISEIRO, SERTANEJO, ARROCHA, SERTANEJO UNIVERSITARIO, BREGA",71.0,3394438.0,https://i.scdn.co/image/ab6761610000e5ebf1989218233094ddf832f7ff,GENRE_1,False,False
961,Luan Pereira,2024-06-09,2024,ALLIANZ PARQUE,LUAN PEREIRA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5kVgcCdPbeUwxBqWxi2Ktl,"AGRONEJO, SERTANEJO, SERTANEJO UNIVERSITARIO, PISEIRO",74.0,3362344.0,https://i.scdn.co/image/ab6761610000e5eb05f209fb2372ef4e828b3cbe,GENRE_1,False,False
962,Skank,2022-03-11,2022,ESPACO DAS AMERICAS,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
963,Skank,2022-03-12,2022,ESPACO DAS AMERICAS,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
964,Skank,2022-03-13,2022,ESPACO DAS AMERICAS,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
965,Skank,2022-10-21,2022,ESPACO UNIMED,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
966,Skank,2022-10-22,2022,ESPACO UNIMED,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
967,Skank,2023-03-17,2023,ESPACO UNIMED,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
968,Skank,2023-03-18,2023,ESPACO UNIMED,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
969,Skank,2023-03-19,2023,ESPACO UNIMED,SKANK,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
970,Skank,2022-07-26,2022,VIBRA SAO PAULO,SKANK,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,4C4kpaAdp6aKSkguw40SsU,"BRAZILIAN ROCK, MPB, BRAZILIAN POP, POP ROCK",67.0,3332207.0,https://i.scdn.co/image/ab6761610000e5eb2b61503716c9cbb86f6a0658,GENRE_1,False,False
971,Xamã,2024-03-23,2024,AUTODROMO DE INTERLAGOS,XAMA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,LOLLAPALOOZA,"KINGS OF LEON, LIMP BIZKIT"
972,Xamã,2024-03-23,2024,AUTODROMO DE INTERLAGOS,XAMA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,LOLLAPALOOZA,"KINGS OF LEON, LIMP BIZKIT"
973,Xamã,2024-03-23,2024,AUTODROMO DE INTERLAGOS,XAMA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,LOLLAPALOOZA,"KINGS OF LEON, LIMP BIZKIT"
974,Xamã,2024-06-09,2024,ALLIANZ PARQUE,XAMA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
975,Xamã,2024-06-09,2024,ALLIANZ PARQUE,XAMA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
976,Xamã,2024-06-09,2024,ALLIANZ PARQUE,XAMA,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
977,Xamã,2022-07-26,2022,VIBRA SAO PAULO,XAMA,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
978,Xamã,2022-07-26,2022,VIBRA SAO PAULO,XAMA,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
979,Xamã,2022-07-26,2022,VIBRA SAO PAULO,XAMA,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,5YwzDz4RJfTiMHS4tdR5Lf,"BRAZILIAN HIP HOP, BRAZILIAN TRAP, TRAP FUNK, TRAP",70.0,3327005.0,https://i.scdn.co/image/ab6761610000e5eb367afe9e5b30fbb6a67a8807,LETTER_1,False,False
980,James Blunt,2025-07-08,2025,TERRA SP,JAMES BLUNT,6000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6463,-46.7763,7KMqksf0UMdyA0UCf4R3ux,POP,71.0,3309919.0,https://i.scdn.co/image/ab6761610000e5eb3863fa2fdb07fb4fe1a9607d,GENRE_1,False,False
981,Erykah Badu,2023-01-21,2023,MEMORIAL DA AMERICA LATINA,ERYKAH BADU,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,7IfculRW2WXyzNQ8djX8WX,"NEO SOUL, R&B",68.0,3255831.0,https://i.scdn.co/image/ab6761610000e5ebfb1bc9e7ca44d473641b7842,GENRE_2,False,False
982,Erykah Badu,2024-11-06,2024,ESPACO UNIMED,ERYKAH BADU,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,7IfculRW2WXyzNQ8djX8WX,"NEO SOUL, R&B",68.0,3255831.0,https://i.scdn.co/image/ab6761610000e5ebfb1bc9e7ca44d473641b7842,GENRE_2,False,False
983,YUNGBLUD,2023-03-25,2023,AUTODROMO DE INTERLAGOS,YUNGBLUD,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6Ad91Jof8Niiw0lGLLi3NW,0,75.0,3254238.0,https://i.scdn.co/image/ab6761610000e5eb7c9287712c4355e54c94e0d0,GENRE_1,LOLLAPALOOZA,"TWENTY ONE PILOTS, TAME IMPALA"
984,Andrea Bocelli,2024-05-25,2024,ALLIANZ PARQUE,ANDREA BOCELLI,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3EA9hVIzKfFiQI0Kikz2wo,OPERA,71.0,3217698.0,https://i.scdn.co/image/ab6761610000e5ebfb101ed2a035fcfa2bd6fee1,LETTER_1,False,False
985,Andrea Bocelli,2024-05-26,2024,ALLIANZ PARQUE,ANDREA BOCELLI,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3EA9hVIzKfFiQI0Kikz2wo,OPERA,71.0,3217698.0,https://i.scdn.co/image/ab6761610000e5ebfb101ed2a035fcfa2bd6fee1,LETTER_1,False,False
986,Andrea Bocelli,2025-11-21,2025,MERCADO LIVRE ARENA PACAEMBU,ANDREA BOCELLI,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,3EA9hVIzKfFiQI0Kikz2wo,OPERA,71.0,3217698.0,https://i.scdn.co/image/ab6761610000e5ebfb101ed2a035fcfa2bd6fee1,LETTER_1,False,False
987,Andrea Bocelli,2025-11-22,2025,MERCADO LIVRE ARENA PACAEMBU,ANDREA BOCELLI,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,3EA9hVIzKfFiQI0Kikz2wo,OPERA,71.0,3217698.0,https://i.scdn.co/image/ab6761610000e5ebfb101ed2a035fcfa2bd6fee1,LETTER_1,False,False
988,Ken Carson,2022-06-17,2022,SAMBODROMO DO ANHEMBI,KEN CARSON,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,3gBZUcNeVumkeeJ19CY2sX,RAGE RAP,77.0,3202298.0,https://i.scdn.co/image/ab6761610000e5eb95ccca370d8bd50e84c222bc,LETTER_1,False,False
989,Alanis Morissette,2025-03-29,2025,AUTODROMO DE INTERLAGOS,ALANIS MORISSETTE,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6ogn9necmbUdCppmNnGOdi,ROCK,68.0,3188985.0,https://i.scdn.co/image/ab6761610000e5ebf6a97342ccd47692b7cdf8c0,GENRE_2,LOLLAPALOOZA,SHAWN MENDES
990,Alanis Morissette,2023-11-14,2023,ALLIANZ PARQUE,ALANIS MORISSETTE,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6ogn9necmbUdCppmNnGOdi,ROCK,68.0,3188985.0,https://i.scdn.co/image/ab6761610000e5ebf6a97342ccd47692b7cdf8c0,GENRE_2,False,False
991,All Time Low,2024-03-02,2024,ALLIANZ PARQUE,ALL TIME LOW,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,46gyXjRIvN1NL1eCB8GBxo,"POP PUNK, EMO, PUNK",71.0,3157622.0,https://i.scdn.co/image/ab6761610000e5eb8625dac822c90c5f8c605170,GENRE_2,I WANNA BE TOUR,SIMPLE PLAN
992,The All‐American Rejects,2024-03-02,2024,ALLIANZ PARQUE,THE ALL-AMERICAN REJECTS,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3vAaWhdBR38Q02ohXqaNHT,"POP PUNK, EMO",69.0,3147030.0,https://i.scdn.co/image/ab6761610000e5eb8a05b6b10635b63ebc45ae54,GENRE_2,I WANNA BE TOUR,SIMPLE PLAN
993,Nando Reis,2021-12-23,2021,ESPACO DAS AMERICAS,NANDO REIS,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,7n1XMwvxPf10t4OX6h6Ufy,"MPB, BRAZILIAN ROCK, BRAZILIAN POP, NOVA MPB",65.0,3127808.0,https://i.scdn.co/image/ab6761610000e5ebb2cbcafdb861bc51a70cabaa,GENRE_1,False,False
994,Nando Reis,2022-05-28,2022,ARENA ANHEMBI,NANDO REIS,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,7n1XMwvxPf10t4OX6h6Ufy,"MPB, BRAZILIAN ROCK, BRAZILIAN POP, NOVA MPB",65.0,3127808.0,https://i.scdn.co/image/ab6761610000e5ebb2cbcafdb861bc51a70cabaa,GENRE_1,False,False
