data,ano,nome_local,nome,Categoria_Local,Tipo_Espaco,Latitude,Longitude,generos,popularidade,seguidores,festival,lotacao,setor,preco,preco_medio,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,lotacao_pct,arrecadacao_estimada,distancia_dias_anterior
2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,6500.0,Camarote,400.0,336.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.9285714285714286,2600000.0,0.0
2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,6500.0,Cadeira Superior,140.0,336.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.9285714285714286,910000.0,0.0
2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,6500.0,Mesa,440.0,336.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.9285714285714286,2860000.0,0.0
2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,7000.0,Pista,140.0,315.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,1.0,980000.0,1099.0
2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,7000.0,Pista Premium,320.0,315.0,VIP,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,1.0,2240000.0,0.0
2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,7000.0,Camarote,400.0,315.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,1.0,2800000.0,0.0
2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,MPB,65.0,3127808.0,False,7000.0,Mesa,400.0,315.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,1.0,2800000.0,0.0
2025-06-28,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,MPB,65.0,3127808.0,False,9000.0,Pista,200.0,270.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,JUNHO,1.0,1800000.0,15.0
2025-06-28,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,MPB,65.0,3127808.0,False,9000.0,Pista Premium,340.0,270.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,JUNHO,1.0,3060000.0,0.0
2025-10-31,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,MPB,65.0,3127808.0,False,8800.0,Pista,200.0,270.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,0.9777777777777777,1760000.0,125.0
2025-10-31,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,MPB,65.0,3127808.0,False,8800.0,Pista Premium,340.0,270.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,0.9777777777777777,2992000.0,0.0
2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Pista,400.0,533.3333333333334,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334,5000000.0,53.0
2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Pista Premium,600.0,533.3333333333334,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334,7500000.0,0.0
2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Mezanino ,600.0,533.3333333333334,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334,7500000.0,0.0
2022-12-14,2022,AUDIO,PEDRO SAMPAIO,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,BRAZILIAN FUNK,74.0,3105417.0,False,2800.0,Pista,120.0,120.0,COMUM,QUARTA-FEIRA,DIA UTIL,NUBLADO,DEZEMBRO,0.875,336000.0,-543.0
2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Pista,1100.0,1706.6666666666667,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,1.0335,113685000.0,100.0
2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Lounge,2250.0,1706.6666666666667,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,1.0335,232537500.0,0.0
2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Confort,1770.0,1706.6666666666667,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,1.0335,182929500.0,0.0
2025-09-12,2025,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN FUNK,74.0,3105417.0,THE TOWN,75000.0,Pista,975.0,975.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,0.75,73125000.0,903.0
2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Pista,250.0,464.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.47084444444444445,5297000.0,-460.0
2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Pista Premium,490.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.47084444444444445,10382120.0,0.0
2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Cadeira Inferior,290.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.47084444444444445,6144520.0,0.0
2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Cadeira Superior,100.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.47084444444444445,2118800.0,0.0
2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,VIP I,1190.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.47084444444444445,25213720.0,0.0
2023-02-19,2023,JOCKEY CLUB,PEDRO SAMPAIO,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,BRAZILIAN FUNK,74.0,3105417.0,False,10000.0,Pista,410.0,410.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,FEVEREIRO,1.0,4100000.0,-476.0
2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Pista,180.0,258.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.9,16200000.0,181.0
2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Pista Premium,320.0,258.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.9,28800000.0,0.0
2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Camarote,450.0,258.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.9,40500000.0,0.0
2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Cadeira Inferior,220.0,258.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.9,19800000.0,0.0
2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Cadeira Superior,120.0,258.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.9,10800000.0,0.0
2022-07-26,2022,VIBRA SAO PAULO,PEDRO SAMPAIO,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,BRAZILIAN FUNK,74.0,3105417.0,False,6500.0,Early Entrance,1100.0,1100.0,VIP,TERCA-FEIRA,DIA UTIL,NUBLADO,JULHO,0.9285714285714286,7150000.0,-389.0
2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista Premium,1100.0,767.5,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,1.2857142857142858,49500000.0,25.0
2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira,380.0,767.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,1.2857142857142858,17100000.0,0.0
2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Arquibancada,190.0,767.5,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,1.2857142857142858,8550000.0,0.0
2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Frontstage,1400.0,767.5,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,1.2857142857142858,63000000.0,0.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Pista,590.0,1003.5,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,14160000.0,728.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Pista Premium,920.0,1003.5,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,22080000.0,0.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Cadeira Inferior,720.0,1003.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,17280000.0,0.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Cadeira Superior,750.0,1003.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,18000000.0,0.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Arquibancada,460.0,1003.5,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,11040000.0,0.0
2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Early Entrance,2581.0,1003.5,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857,61944000.0,0.0
2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista,620.0,685.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,1.2857142857142858,27900000.0,-609.0
2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista Premium,920.0,685.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,1.2857142857142858,41400000.0,0.0
2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira Inferior,740.0,685.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,1.2857142857142858,33300000.0,0.0
2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.54429,-46.63623,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira Superior,460.0,685.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,1.2857142857142858,20700000.0,0.0
2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,63.0,3105208.0,False,40000.0,Camarote,1600.0,666.6666666666666,LUXO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,1.0,64000000.0,-1.0
2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,63.0,3105208.0,False,40000.0,Cadeira Inferior,300.0,666.6666666666666,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,1.0,12000000.0,0.0
2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,63.0,3105208.0,False,40000.0,Cadeira Superior,100.0,666.6666666666666,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,1.0,4000000.0,0.0
2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Pista,1050.0,1763.3333333333333,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.98255,103167750.0,-121.0
2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Lounge,2400.0,1763.3333333333333,LUXO,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.98255,235812000.0,0.0
2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Confort,1840.0,1763.3333333333333,VIP,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.98255,180789200.0,0.0
2022-06-18,2022,SAMBODROMO DO ANHEMBI,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN HIP HOP,69.0,3062225.0,False,34000.0,Pista,440.0,440.0,COMUM,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,0.34,14960000.0,83.0
2025-11-19,2025,ESPACO UNIMED,DJONGA,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,69.0,3062225.0,False,7700.0,Pista,160.0,160.0,COMUM,QUARTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,0.9625,1232000.0,1250.0
2025-11-18,2025,AUDIO,BOYCE AVENUE,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,ACOUSTIC POP,67.0,3046224.0,False,2800.0,Pista,175.0,175.0,COMUM,TERCA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,0.875,490000.0,999.0
2025-09-07,2025,AUTODROMO DE INTERLAGOS,CAPITAL INICIAL,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN ROCK,64.0,3035736.0,THE TOWN,90000.0,Pista,975.0,975.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,SETEMBRO,0.9,87750000.0,1139.0
2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Pista,230.0,495.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,MAIO,0.06666666666666667,460000.0,-1198.0
2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Pista Premium,450.0,495.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,MAIO,0.06666666666666667,900000.0,0.0
2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Camarote,805.0,495.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,MAIO,0.06666666666666667,1610000.0,0.0
2022-03-27,2022,MEMORIAL DA AMERICA LATINA,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,160.0,280.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.5333333333333333,1280000.0,-62.0
2022-03-27,2022,MEMORIAL DA AMERICA LATINA,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,400.0,280.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.5333333333333333,3200000.0,0.0
2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,120.0,220.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,1.0,960000.0,236.0
2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,220.0,220.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,1.0,1760000.0,0.0
2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,320.0,220.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,1.0,2560000.0,0.0
2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,140.0,220.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,1.0,1120000.0,589.0
2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,220.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,1.0,2560000.0,0.0
2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,280.0,220.0,LUXO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,1.0,2240000.0,0.0
2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Cadeira Superior,140.0,220.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,1.0,1120000.0,0.0
2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,140.0,220.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,1.0,1120000.0,1.0
2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,220.0,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,1.0,2560000.0,0.0
2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,280.0,220.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,1.0,2240000.0,0.0
2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Cadeira Superior,140.0,220.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,1.0,1120000.0,0.0
2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,200.0,313.3333333333333,COMUM,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,1.0,1600000.0,502.0
2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,313.3333333333333,VIP,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,1.0,2560000.0,0.0
2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,420.0,313.3333333333333,LUXO,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,1.0,3360000.0,0.0
2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Pista,200.0,313.3333333333333,COMUM,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,0.9375,1500000.0,1.0
2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Pista Premium,320.0,313.3333333333333,VIP,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,0.9375,2400000.0,0.0
2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Camarote,420.0,313.3333333333333,LUXO,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X00000229E7721B20>,NOVEMBRO,0.9375,3150000.0,0.0
