,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners,lotacao,setor,preco,preco_medio,nome_setores,Setor_id,Nome_Setor,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,lotacao_pct
3633,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Pista,590.0,1003.5,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3634,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Pista Premium,920.0,1003.5,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3635,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Cadeira Inferior,720.0,1003.5,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3636,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Cadeira Superior,750.0,1003.5,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3637,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Arquibancada,460.0,1003.5,ARQUIBANCADA,S011,ARQUIBANCADA,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3638,Leonardo,2024-08-17,2024,DISTRITO ANHEMBI,LEONARDO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,2YWOP324cKGfkTo2PydgJR,SERTANEJO TRADICIONAL,67.0,2367229.0,https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c,LETTER_1,False,False,24000.0,Early Entrance,2581.0,1003.5,EARLY ENTRANCE,S013,EARLY ENTRANCE,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.6857142857142857
3639,DENNIS,2025-09-14,2025,AUTODROMO DE INTERLAGOS,DENNIS,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,THE TOWN,KATY PERRY,82000.0,Pista,975.0,975.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.82
3640,DENNIS,2022-07-30,2022,ESTADIO DO CANINDE,DENNIS,21000.0,GRANDES CASAS,ESTADIO MULTIUSO,-23.52019,-46.61875,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,10000.0,Pista,250.0,310.0,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,JULHO,0.47619047619047616
3641,DENNIS,2022-07-30,2022,ESTADIO DO CANINDE,DENNIS,21000.0,GRANDES CASAS,ESTADIO MULTIUSO,-23.52019,-46.61875,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,10000.0,Pista Premium,370.0,310.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,JULHO,0.47619047619047616
3642,DENNIS,2022-01-22,2022,SAO PAULO EXPO,DENNIS,100000.0,ARENAS E ESTADIOS,CENTRO DE EXPOSICOES,-23.64595,-46.62967,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,10000.0,Camarote,380.0,400.0,CAMAROTE,S003,CAMAROTE,LUXO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,JANEIRO,0.1
3643,DENNIS,2022-01-22,2022,SAO PAULO EXPO,DENNIS,100000.0,ARENAS E ESTADIOS,CENTRO DE EXPOSICOES,-23.64595,-46.62967,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,10000.0,Mesa,420.0,400.0,MESA,S008,MESA,LUXO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,JANEIRO,0.1
3646,DENNIS,2022-02-27,2022,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,3000.0,Pista,380.0,386.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.3
3647,DENNIS,2022-02-27,2022,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,3000.0,Cadeira Inferior,260.0,386.0,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.3
3648,DENNIS,2022-02-27,2022,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,3000.0,Cadeira Superior,260.0,386.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.3
3649,DENNIS,2022-02-27,2022,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,3000.0,Open Bar,580.0,386.0,OPEN BAR,S010,OPEN BAR,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.3
3650,DENNIS,2022-02-27,2022,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,3000.0,Frontstage,450.0,386.0,FRONTSTAGE,S020,FRONTSTAGE,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.3
3651,DENNIS,2023-02-18,2023,JOCKEY CLUB,DENNIS,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,6xlRSRMLgZbsSNd0BMobwy,BRAZILIAN FUNK,69.0,2359702.0,https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256,LETTER_1,False,False,7000.0,Open Bar,1670.0,1670.0,OPEN BAR,S010,OPEN BAR,VIP,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,FEVEREIRO,0.7
3653,XG,2025-04-24,2025,TOKIO MARINE HALL,XG,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0LOK81e9H5lr61HlGGHqwA,K-POP,70.0,2354498.0,https://i.scdn.co/image/ab6761610000e5ebd4a49e97ee6baeee9a8c8341,LETTER_1,False,False,4000.0,Pista,520.0,570.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVA FORTE,ABRIL,1.0
3654,XG,2025-04-24,2025,TOKIO MARINE HALL,XG,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0LOK81e9H5lr61HlGGHqwA,K-POP,70.0,2354498.0,https://i.scdn.co/image/ab6761610000e5ebd4a49e97ee6baeee9a8c8341,LETTER_1,False,False,4000.0,Camarote,630.0,570.0,CAMAROTE,S003,CAMAROTE,LUXO,QUINTA-FEIRA,DIA UTIL,CHUVA FORTE,ABRIL,1.0
3655,XG,2025-04-24,2025,TOKIO MARINE HALL,XG,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0LOK81e9H5lr61HlGGHqwA,K-POP,70.0,2354498.0,https://i.scdn.co/image/ab6761610000e5ebd4a49e97ee6baeee9a8c8341,LETTER_1,False,False,4000.0,Cadeira Inferior,380.0,570.0,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVA FORTE,ABRIL,1.0
3656,XG,2025-04-24,2025,TOKIO MARINE HALL,XG,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0LOK81e9H5lr61HlGGHqwA,K-POP,70.0,2354498.0,https://i.scdn.co/image/ab6761610000e5ebd4a49e97ee6baeee9a8c8341,LETTER_1,False,False,4000.0,Cadeira Superior,300.0,570.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVA FORTE,ABRIL,1.0
3657,XG,2025-04-24,2025,TOKIO MARINE HALL,XG,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0LOK81e9H5lr61HlGGHqwA,K-POP,70.0,2354498.0,https://i.scdn.co/image/ab6761610000e5ebd4a49e97ee6baeee9a8c8341,LETTER_1,False,False,4000.0,VIP I,1020.0,570.0,VIP I,S021,VIP I,VIP,QUINTA-FEIRA,DIA UTIL,CHUVA FORTE,ABRIL,1.0
3658,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Pista,120.0,200.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3659,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Camarote,240.0,200.0,CAMAROTE,S003,CAMAROTE,LUXO,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3660,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Frontstage,240.0,200.0,FRONTSTAGE,S020,FRONTSTAGE,VIP,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3661,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Pista,120.0,200.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3662,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Camarote,240.0,200.0,CAMAROTE,S003,CAMAROTE,LUXO,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3663,Sepultura,2022-02-20,2022,AUDIO,SEPULTURA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,3200.0,Frontstage,240.0,200.0,FRONTSTAGE,S020,FRONTSTAGE,VIP,DOMINGO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,1.0
3664,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Pista,1050.0,1678.1666666666667,LOLLA PISTA,S014,LOLLA PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3665,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Lounge,2310.0,1678.1666666666667,LOLLA LOUNGE,S015,LOLLA LOUNGE,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3666,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Confort,1674.5,1678.1666666666667,LOLLA CONFORT,S016,LOLLA CONFORT,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3667,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Pista,1050.0,1678.1666666666667,LOLLA PISTA,S014,LOLLA PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3668,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Lounge,2310.0,1678.1666666666667,LOLLA LOUNGE,S015,LOLLA LOUNGE,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3669,Sepultura,2025-03-30,2025,AUTODROMO DE INTERLAGOS,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,LOLLAPALOOZA,JUSTIN TIMBERLAKE,80000.0,Lolla Confort,1674.5,1678.1666666666667,LOLLA CONFORT,S016,LOLLA CONFORT,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.8
3670,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Pista,400.0,533.3333333333334,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3671,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Pista Premium,600.0,533.3333333333334,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3672,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Mezanino ,600.0,533.3333333333334,MEZANINO,S019,MEZANINO,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3673,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Pista,400.0,533.3333333333334,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3674,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Pista Premium,600.0,533.3333333333334,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3675,Sepultura,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SEPULTURA,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,SUMMER BREEZE BRASIL,"BLIND GUARDIAN, APOCALYPTICA",12500.0,Mezanino ,600.0,533.3333333333334,MEZANINO,S019,MEZANINO,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.8333333333333334
3676,Sepultura,2022-12-18,2022,SAMBODROMO DO ANHEMBI,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,45000.0,Pista,900.0,900.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.45
3677,Sepultura,2022-12-18,2022,SAMBODROMO DO ANHEMBI,SEPULTURA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,45000.0,Pista,900.0,900.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.45
3678,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Pista,150.0,340.0,PISTA,S001,PISTA,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3679,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Pista Premium,250.0,340.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3680,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Camarote,350.0,340.0,CAMAROTE,S003,CAMAROTE,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3681,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Early Entrance,650.0,340.0,EARLY ENTRANCE,S013,EARLY ENTRANCE,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3682,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Mezanino ,300.0,340.0,MEZANINO,S019,MEZANINO,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3683,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Pista,150.0,340.0,PISTA,S001,PISTA,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3684,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Pista Premium,250.0,340.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3685,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Camarote,350.0,340.0,CAMAROTE,S003,CAMAROTE,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
3686,Sepultura,2024-09-06,2024,ESPACO UNIMED,SEPULTURA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6JW8wliOEwaDZ231ZY7cf4,THRASH METAL,61.0,2350848.0,https://i.scdn.co/image/ab6761610000e5eb716f574b796045f28ce4f4f3,GENRE_2,False,False,8000.0,Early Entrance,650.0,340.0,EARLY ENTRANCE,S013,EARLY ENTRANCE,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,SETEMBRO,1.0
