nome,id_spotify,generos,popularidade,seguidores,imagem,fonte
STARSET,0kD8IT1CzF7js2XKM9lLLa,,65,1117916,https://i.scdn.co/image/ab6761610000e5eb6360a7b99211498fc60bc904,nova consulta
Cynthia Luz,0QHGCPmM4UgeNvrNPntSlu,brazilian hip hop,59,1115440,https://i.scdn.co/image/ab6761610000e5eb003954b9c52329885cf7aeeb,nova consulta
Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,"opera, classical, canzone napoletana",64,1112779,https://i.scdn.co/image/ab6761610000e5eb7c79a26af7f4b435ec8c6b95,nova consulta
Criolo,37ZflmHTdxkSLQuT8w9NBs,"brazilian hip hop, samba, mpb, nova mpb",59,1108773,https://i.scdn.co/image/ab6761610000e5ebb4eff86493d7392fa01ef557,nova consulta
Metronomy,54QMjE4toDfiCryzYWCpXX,"new rave, alternative dance",60,1106356,https://i.scdn.co/image/ab6761610000e5ebceff4142bf102931cd3cd61d,nova consulta
Só Pra Contrariar,2B8HcBRTizIsSPryM46Sb1,"pagode, samba, axé",61,1104164,https://i.scdn.co/image/ab6761610000e5eb693f1dcf332265891aaa2b77,nova consulta
Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,"glam rock, art rock",61,1100440,https://i.scdn.co/image/ab6761610000e5eb35572c81290a3e3d4a0906e3,nova consulta
Pulp,36E7oYfz3LLRto6l2WmDcD,"britpop, madchester",61,1095391,https://i.scdn.co/image/ab6761610000e5eb2a7e3dfda16364548dfdc915,nova consulta
Alphaville,0xliTEbFfy5HQHvsTknTkX,synthpop,70,1092984,https://i.scdn.co/image/ab6761610000e5eb3f8779bb1c97be855c6b51a8,nova consulta
Colo de Deus,1AY6YtpuVujP4Pa3ibD1M1,"worship, gospel",63,1091442,https://i.scdn.co/image/ab6761610000e5eb2e46c518e592cba6800363f2,nova consulta
Jorge Aragão,2cAooeeHKk2UvzUgIxpS0y,"samba, pagode",64,1090406,https://i.scdn.co/image/ab6761610000e5eb4c15f4a9ea08585ab7019129,nova consulta
Wonder Girls,3Cv2vi3WTl8VZOTdrBkKdM,k-pop,61,1089761,https://i.scdn.co/image/ab6761610000e5eb30a517d1b703c3eabdac2855,nova consulta
Johannes Brahms,5wTAi7QkpP6kp8a54lmTOq,"classical, classical piano, chamber music, orchestral",66,1086423,https://i.scdn.co/image/d5c6af18beb1411ab49c2976647e0d370bf66a88,nova consulta
HIM,74aLweE8FHHf4yN5TWv1GM,"gothic metal, gothic rock, finnish rock",67,1083124,https://i.scdn.co/image/bceb7fc52d4b64709d487f716befe43ef8273b1a,nova consulta
Danzig,34c4iQ5tkaZKu6Sv28BTde,horror punk,59,1074956,https://i.scdn.co/image/ab6772690000c46cfc6c290e700ffc24fce643c1,nova consulta
Desejo De Menina,2BwGxEffKsSjsQyKNtBgcQ,"forró, tecnobrega, brega, arrocha",61,1074638,https://i.scdn.co/image/ab6761610000e5eb71c9ca209a05408ec3698106,nova consulta
Noel Gallagher's High Flying Birds,7sjttK1WcZeyLPn3IsQ62L,"britpop, madchester",59,1067143,https://i.scdn.co/image/ab6761610000e5eb21544d3b4e0a00d209f56743,nova consulta
Claudia Leitte,2OjoIDVPQKT9B7loZbPEfp,"axé, brazilian pop",61,1063216,https://i.scdn.co/image/ab6761610000e5ebf124d80ad340b6e83abad60f,nova consulta
Antony & Gabriel,1uhE4e8omc2wKqIK88bqH4,"agronejo, sertanejo, sertanejo universitário",59,1062854,https://i.scdn.co/image/ab6761610000e5eb2d8de7e965f34dcf980c3755,nova consulta
Mc Jacaré,6qrqAYlS6lUj2BVXax7SZW,"brazilian funk, funk carioca, trap funk",77,1046187,https://i.scdn.co/image/ab6761610000e5eb29915070fc94a63b974d185b,nova consulta
Kyan,05qCf6M7E7AxizHVmrcPqh,"brazilian trap, trap funk, trap, brazilian hip hop",66,1042087,https://i.scdn.co/image/ab6761610000e5eb8cd606185adb9a85e288deaa,nova consulta
Jorge Vercillo,783AF57UpgTN2fditDRFSs,"mpb, nova mpb",63,1039024,https://i.scdn.co/image/ab6761610000e5eb9cb2c30573b8130b727d50ad,nova consulta
Josh Groban,6cXMpsP9x0SH4kFfMyVezF,christmas,63,1033564,https://i.scdn.co/image/ab6761610000e5eb380041733de62ff964c1c241,nova consulta
Lagum,5D56dZmhE9DgT01XixdHiD,"nova mpb, mpb, brazilian pop",64,1032393,https://i.scdn.co/image/ab6761610000e5eb1183ac58ebef1c990805eab9,nova consulta
João Paulo & Daniel,4rOoJbjbSc9bNHPyHGdfbc,"sertanejo tradicional, sertanejo",61,1026966,https://i.scdn.co/image/ab67616d0000b2732dd66926b91f395688b1022d,nova consulta
Rogerinho,5JbQpbeFaKfuZVFzKwaawP,"piseiro, arrocha, forró, pagode baiano, brazilian funk, brega funk, brega",59,1018313,https://i.scdn.co/image/ab6761610000e5eb64aa81c78329e6a33142ba65,nova consulta
Blackstreet,2P3cjUru4H3fhSXXNxE9kA,new jack swing,64,1011979,https://i.scdn.co/image/ab6761610000e5ebf6fc18d6914f00397161ba3a,nova consulta
Manu,0CdnnCbbKD4oIzBmxi2o7r,"tecnobrega, sertanejo, forró, piseiro, brega, arrocha, seresta, sertanejo universitário",61,1010069,https://i.scdn.co/image/ab6761610000e5ebc98e21783d16a16df32b15d4,nova consulta
Los Hermanos,7Brxri4l1ATShikyHXsEr6,"brazilian rock, mpb, nova mpb, brazilian pop",59,1005270,https://i.scdn.co/image/ab6761610000e5ebc7fe84d060ca15142db4f115,nova consulta
Arlindo Cruz,096an3uS6ZaK2XySae6SqP,"samba, pagode, mpb",65,998423,https://i.scdn.co/image/ab6761610000e5eb181873f93056642d7b340839,nova consulta
Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,,67,992494,https://i.scdn.co/image/ab6761610000e5eb37c11c7e11e87dd22bdc65a4,nova consulta
Amado Batista,5mQMEwn8ExRnlxpp3L0gHn,"brega, seresta, sertanejo tradicional, sertanejo",62,991440,https://i.scdn.co/image/ab6761610000e5ebf3cb050e116f26af491d3801,nova consulta
St. Vincent,7bcbShaqKdcyjnmv4Ix8j6,art pop,63,974466,https://i.scdn.co/image/ab6761610000e5ebbb8bc9aace3d4d39d7cfd6f1,nova consulta
Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,"mpb, samba",59,972449,https://i.scdn.co/image/ab6761610000e5ebe1692ccde710b6a64884e87f,nova consulta
Buckcherry,0yN7xI1blow9nYIK0R8nM7,,59,971023,https://i.scdn.co/image/ab6761610000e5ebd842638cedc0a18bba151b1c,nova consulta
Xande de Pilares,4IQKOXNGjuRRe0WgOm5YfB,"samba, pagode",64,966449,https://i.scdn.co/image/ab6761610000e5eb70fdcf939380809a05faf39e,nova consulta
Sarah Beatriz,5eo3eRvCHJhgMDL6K1cbMT,"gospel, brazilian gospel, worship, devotional",59,965777,https://i.scdn.co/image/ab6761610000e5ebbfef8cb7efba80ccf355718d,nova consulta
Leandro Borges,1W08UTn6HSj0dHarQE7ReQ,"gospel, brazilian gospel, worship, pentecostal",59,965193,https://i.scdn.co/image/ab6761610000e5eb87d586cac5fdc7f98f76ff7d,nova consulta
Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,,61,963513,https://i.scdn.co/image/ab6761610000e5eb61dce24c33b8b4d70fc587b6,nova consulta
Lenine,4YLBdrR3DVSMncm785NH6C,"mpb, nova mpb",63,961900,https://i.scdn.co/image/ab6761610000e5eb585bb6ace0ecb38716039b02,nova consulta
NX Zero,1A3dFCPF68vh5lyxzBqLUH,"brazilian rock, emo, brazilian pop",59,959093,https://i.scdn.co/image/ab6761610000e5eb26af884ba5e1ccc77d1a4ba4,nova consulta
Diogo Nogueira,57xRtfFlssbpntpRQOBodd,"samba, pagode, mpb",61,956756,https://i.scdn.co/image/ab6761610000e5eb182aba85497873743fee015a,nova consulta
WOODZ,6y9nlaoynxSvoTGY09Vdcy,"k-rock, k-pop",59,954958,https://i.scdn.co/image/ab6761610000e5eba2c9b8c0aaf95a94a8a23ce1,nova consulta
Pastel Ghost,06O23tLg0or676h8EEzH7W,"witch house, darkwave",65,953689,https://i.scdn.co/image/ab6761610000e5eb48960fcc9a9bb22d8df6eb75,nova consulta
Luccas Carlos,5WFFFHVqeVk5tLuYh2KjQy,"brazilian hip hop, brazilian pop, brazilian trap",67,951295,https://i.scdn.co/image/ab6761610000e5eb98b1027c6d824c372275db69,nova consulta
We Came As Romans,6qO6LhD6FuXK5e2PtfAIMz,"metalcore, post-hardcore, screamo, metal",62,950341,https://i.scdn.co/image/ab6761610000e5ebe08b7b1c94735a45d2ba8b04,nova consulta
Kanaria,1k5LyiTCRzPjORzcgHqJxF,"vocaloid, j-pop",59,949004,https://i.scdn.co/image/ab6761610000e5ebba1e05d057356305ef1cd969,nova consulta
Silk Sonic,6PvvGcCY2XtUcSRld1Wilr,,71,948653,https://i.scdn.co/image/ab6772690000c46ca3ebb27ba9a55044f32af6e1,nova consulta
Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,"metalcore, post-hardcore, screamo",59,945196,https://i.scdn.co/image/ab6761610000e5eb97b338006d09399d93512ad3,nova consulta
Matheus Fernandes,37mqXU98U5GmH5ZDtlHM1c,"piseiro, sertanejo, pagode, forró, arrocha, sertanejo universitário",69,943997,https://i.scdn.co/image/ab6761610000e5eb281785a7b2c72abd12de03bd,nova consulta
Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,"folk rock, country rock",61,943906,https://i.scdn.co/image/b701ba75981d0b9aeef036b9fab4e3c96609e364,nova consulta
Fuel,0EyuKHE1AeE9lWUF8mzKVp,post-grunge,60,939600,https://i.scdn.co/image/ab6761610000e5eb1f8b7467250357bd9b7d97dd,nova consulta
The Calling,5aMmmNxw4vgpc5XC6hK0zp,pop rock,65,931574,https://i.scdn.co/image/ab6761610000e5eb38d8424c0aad47b9167e5556,nova consulta
Agnes Obel,1rKrEdI6GKirxWHxIUPYms,,60,930810,https://i.scdn.co/image/ab6761610000e5eb312fa20da6b19e20d9b07974,nova consulta
YENA,49muoiIu4uea4PO8vueUNN,k-pop,59,929435,https://i.scdn.co/image/ab6761610000e5eb7271e8ecf4ba257055c4e9dc,nova consulta
Franz Liszt,1385hLNbrnbCJGokfH2ac2,"classical piano, classical",65,918227,https://i.scdn.co/image/9ec531e3712e68c72ae3cf06f17e4055a615c4bf,nova consulta
Luiz Lins,0hWRVPGWjaXcEvg8l65Tx0,brazilian hip hop,60,915920,https://i.scdn.co/image/ab6761610000e5eb7c9b346e94feccd753c0d11b,nova consulta
Dfideliz,0oNOkdVXXFaWC9tPb7Ol10,"brazilian trap, brazilian hip hop, trap, trap funk",63,914504,https://i.scdn.co/image/ab6761610000e5eb095b7f81651c6d9384104e02,nova consulta
pumapjl,1iVZ4G8loVE1bb5EWuOvMM,"boom bap, brazilian hip hop",65,910391,https://i.scdn.co/image/ab6761610000e5eb7674b7357c361781ccbb942f,nova consulta
fhop music,0V208yTQ5OGOUBZuszu6Fn,"gospel, devotional, worship, brazilian gospel",68,902592,https://i.scdn.co/image/ab6761610000e5eb83e0cb2b660c8526bde0b8b2,nova consulta
Vitão,06lnOkY99sXVW44Y0M4BDP,"brazilian pop, brazilian hip hop",67,902374,https://i.scdn.co/image/ab6761610000e5ebaf665ec8e604ef23785c09c6,nova consulta
Live,6eoJpTIlcuxJNjV5fDzDJH,"post-grunge, grunge",62,900873,https://i.scdn.co/image/ab6761610000e5eba36e57a3861163c27b477734,nova consulta
Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1,metal,63,900870,https://i.scdn.co/image/ab6761610000e5eb620e9911e10064bcbf2d7481,nova consulta
Martinho Da Vila,6rM2yY0GnVcOHMU5GD3y9E,"samba, pagode, mpb",61,899298,https://i.scdn.co/image/ab6761610000e5eb8abfddc3911204be23a80de0,nova consulta
Orchestral Manoeuvres In The Dark,7wJ9NwdRWtN92NunmXuwBk,"new wave, synthpop",61,895714,https://i.scdn.co/image/ab6761610000e5eb242a32e4d72aa217bce81a79,nova consulta
TEN,3Q5Qep7ytrjVleNnMnntgQ,k-pop,63,890654,https://i.scdn.co/image/ab6761610000e5eb7a7d3404a53c02cfb8253067,nova consulta
AOA,54gWVQFHf8IIqbjxAoOarN,k-pop,61,889854,https://i.scdn.co/image/ab67616d0000b27336adcea4e93245f1fec547df,nova consulta
CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,"brazilian rock, brazilian pop",61,888095,https://i.scdn.co/image/ab6761610000e5eb9d47a0ac0893c45ed558d221,nova consulta
The Black Crowes,5krkohEVJYw0qoB5VWwxaC,"southern rock, rock",60,884112,https://i.scdn.co/image/ab6761610000e5eb01d418a99386b0a909d6e263,nova consulta
TWS,4GgBKgxhc649frZDHcXIEz,k-pop,64,882243,https://i.scdn.co/image/ab6761610000e5eb06a958a7da76c5b332d421c5,nova consulta
Grupo Fundo De Quintal,1WkZvxuA4zCcFF9GChK6Vr,"samba, pagode",60,875258,https://i.scdn.co/image/ab6761610000e5eb58263fbfbb58e1de70801090,nova consulta
Antônio Carlos Jobim,3pO5VjZ4wOHCMBXOvbMISG,"bossa nova, brazilian jazz, mpb, latin jazz",69,873792,https://i.scdn.co/image/25438d99922a46a53792e1496b31159ad386806a,nova consulta
Gerson Rufino,0y9kZHlHvgvMQDcFAQJziR,"gospel, brazilian gospel, pentecostal",59,869779,https://i.scdn.co/image/ab6761610000e5ebe79dd0aa346d7d16ead2a162,nova consulta
Jasmine Thompson,2TL8gYTNgD6nXkyuUdDrMg,,64,866898,https://i.scdn.co/image/ab6761610000e5eb15ad2860f59979308151bdc5,nova consulta
10cc,6i6WlGzQtXtz7GcC5H5st5,"yacht rock, art rock, glam rock",64,866488,https://i.scdn.co/image/ab6761610000e5eb87ea0df306075f9efd8b6682,nova consulta
Jimmy Cliff,3rJ3m1tM6vUgiWLjfV8sRf,"reggae, rocksteady, roots reggae",61,865045,https://i.scdn.co/image/ab6761610000e5eb11bdad2b191ac35053d34bd2,nova consulta
Ícaro e Gilmar,6Wlvsn3IPHiZwAv02lB5eC,"sertanejo, sertanejo universitário, agronejo, sertanejo tradicional",78,847313,https://i.scdn.co/image/ab6761610000e5ebefc6b2c764a0b94c8b4ad575,nova consulta
IDLES,75mafsNqNE1WSEVxIKuY5C,"post-punk, punk, noise rock",62,844714,https://i.scdn.co/image/ab6761610000e5eb15a2ab2d3913d5b998e93e71,nova consulta
Sant,7IlBcKrGUBJ0NKdnbDde89,"brazilian hip hop, boom bap",61,842452,https://i.scdn.co/image/ab6761610000e5eb45c57d46f0cc921e1b4868b2,nova consulta
Mc Magal,2FDaBZt51fOXh2rbHL8Afr,"brazilian funk, funk consciente, trap funk",65,837181,https://i.scdn.co/image/ab6761610000e5eb3017e28651f5b680f4f613d4,nova consulta
M4rkim,1FIPvZeXQpcA62WXcoCELX,"anime rap, anime",61,835537,https://i.scdn.co/image/ab6761610000e5eb9000ddd7dbd306f05c306cf9,nova consulta
Wilco,2QoU3awHVdcHS8LrZEKvSM,"alt country, americana, indie rock",60,826645,https://i.scdn.co/image/ab6761610000e5ebb990b82996651d23ab4df7e8,nova consulta
Tiee,1runhgZ4PyzxBhg0Nrc1F8,"pagode, samba",60,825922,https://i.scdn.co/image/ab6761610000e5eb65754b4347f1d5ceab98a457,nova consulta
Saba,7Hjbimq43OgxaBRpFXic4x,,59,824850,https://i.scdn.co/image/ab6761610000e5ebed8fc47f905709e79b06f12e,nova consulta
Maria Rita,1C8UBSZs5rOPfxuxTMS6OI,"samba, mpb, pagode, nova mpb, bossa nova",60,823156,https://i.scdn.co/image/ab6761610000e5eb78fbae6c967db0ecd17c8921,nova consulta
MC Leozinho ZS,6VyttZwyEMGBl90oGdKCB8,"funk consciente, brazilian funk, trap funk",67,822351,https://i.scdn.co/image/ab6761610000e5eb6844372d02198200322e5c1b,nova consulta
CHIC,0Xf8oDAJYd2D0k3NLI19OV,"disco, funk",62,816579,https://i.scdn.co/image/ab6761610000e5eb4c74c17081e7e0ef8b5eb323,nova consulta
The Cult,49DW3KvkyjHO35mK1JnSyS,"hard rock, gothic rock, glam metal",59,814360,https://i.scdn.co/image/ab6761610000e5eb84dd49fca89ff6df6f2124e5,nova consulta
Paulo Cesar Baruk,0GQKmEguhkY8DCzH4NdJvD,"gospel, brazilian gospel, worship, devotional",60,811523,https://i.scdn.co/image/ab6761610000e5eb637998561a755cddf67bbe8f,nova consulta
Pk,5xYkM2vMrE23taj6tl7qkm,"brazilian funk, trap funk, brazilian hip hop",63,805681,https://i.scdn.co/image/ab6761610000e5eba3a88318e12af7cd2ba31c8b,nova consulta
Julliany Souza,0d71FlLkqZzdpEQifcngQq,"gospel, worship, brazilian gospel, devotional",69,798795,https://i.scdn.co/image/ab6761610000e5eb8976f9557390d3d788070838,nova consulta
Julia Vitória,6tLHGlt7L7raSf6vr96hWi,"gospel, brazilian gospel, worship, devotional",59,798619,https://i.scdn.co/image/ab6761610000e5ebc8985fa1c0b824f1565cf279,nova consulta
HOYO-MiX,2YvlK6lKiKVjXxsjvNbnqg,soundtrack,73,798594,https://i.scdn.co/image/ab6761610000e5eb9e83221b244b3ec23d8faa58,nova consulta
Coco Jones,4DHLoiIqFYYFjH09WduvFd,,64,797981,https://i.scdn.co/image/ab6761610000e5eb2d9ad9587f724ff6649cb8f9,nova consulta
Village People,0dCKce6tJJdHvlWnDMwzPW,disco,59,796887,https://i.scdn.co/image/ab6761610000e5eb60571cd7326957308bad6380,nova consulta
Pomme,6e3pZKXUxrPfnUPJ960Hd9,french pop,68,793375,https://i.scdn.co/image/ab6761610000e5eb72871333b776c41403b2f873,nova consulta
Il Volo,0dE9ooTNz8iEKIKItRI66t,opera,59,788678,https://i.scdn.co/image/ab6761610000e5ebd5ce3d93025863d358017c4b,nova consulta
Clayton & Romário,1tKrZaph4cLsnEdqC5BNEQ,"sertanejo, sertanejo universitário, agronejo, arrocha",73,780189,https://i.scdn.co/image/ab6761610000e5ebcabd59fee95ad2f700a5702e,nova consulta
Di Propósito,2uSwBbWqsXgoMYQjynmwQ7,"pagode, samba",66,778519,https://i.scdn.co/image/ab6761610000e5ebf4de5820dc512a479527fc6f,nova consulta
Tião Carreiro & Pardinho,2PLF4pjm6A5eztTVbt9ou4,"sertanejo tradicional, sertanejo",60,767433,https://i.scdn.co/image/ab6761610000e5eb1041317b5f6cce2b9d6d2367,nova consulta
Yazoo,1G1mX30GpUJqOr1QU2eBSs,"synthpop, new wave",59,762342,https://i.scdn.co/image/ab6761610000e5ebc948e0ba1e0c16f8c8ab6ad6,nova consulta
Felix,4UIOuc84ExWojcUzFGtb8W,anime,59,760086,https://i.scdn.co/image/ab6761610000e5eb51e1a166ae0cc73d8ec19909,nova consulta
The Cinematic Orchestra,32ogthv0BdaSMPml02X9YB,"nu jazz, downtempo",63,759922,https://i.scdn.co/image/ab6761610000e5eb9e2576943e27fcddc3bb3646,nova consulta
Level 42,0L9xkvBPcEp1nrhDrodxc5,synthpop,59,758853,https://i.scdn.co/image/ab6761610000e5ebc416e89fd5d1eedab418f8de,nova consulta
&TEAM,2xfxRiKxoHl5tI0MKyvqV7,"k-pop, j-pop",68,756338,https://i.scdn.co/image/ab6761610000e5ebc4204e496cc9fef8d43d388f,nova consulta
Vangelis,4P70aqttdpJ9vuYFDmf7f6,new age,61,755424,https://i.scdn.co/image/ab6761610000e5eb4eb15436c35fface06216543,nova consulta
Dj GM,03PnQHlbH5nDDVX3hNg628,"funk consciente, brazilian funk, trap funk",68,748965,https://i.scdn.co/image/ab6761610000e5ebf4c4a7be4290b19b339b0101,nova consulta
Alexandre Pires,0Rrl4hJQjRAbGtiEwAqS5N,"pagode, samba",65,747562,https://i.scdn.co/image/ab6761610000e5ebc6aafcde4f379e3c332a17f3,nova consulta
Anderson Neiff,0DLzO3qfGGEJyXwLflcgXK,"brega funk, brega, brazilian funk",64,741209,https://i.scdn.co/image/ab6761610000e5eb432c91474c1d2e5294991608,nova consulta
Sigrid,4TrraAsitQKl821DQY42cZ,norwegian pop,60,731883,https://i.scdn.co/image/ab6761610000e5ebe264eb6c9a66b212bb108f85,nova consulta
Jet,5ypxebeHEIXjMtJb17uJlI,,64,730963,https://i.scdn.co/image/ab6761610000e5eb7fee6883cc7e990e5b6de167,nova consulta
She Wants Revenge,2zRt0sfxNnqI8gLR7d8gWt,"darkwave, gothic rock",64,730402,https://i.scdn.co/image/ab6761610000e5eb6d46fba0802fbbe8ef62d842,nova consulta
James Ingram,5bTTx0CRvZj1kRJwUsWWYo,yacht rock,59,730297,https://i.scdn.co/image/dcd0a82176f8716c4e18420809c6939fb8bab0d3,nova consulta
Sister Sledge,6gkWznnJkdkwRPVcmnrays,"disco, philly soul",59,729776,https://i.scdn.co/image/ab6761610000e5eb3e3e634435f477df50760eae,nova consulta
Kelis,0IF46mUS8NXjgHabxk2MCM,,67,728247,https://i.scdn.co/image/ab6761610000e5ebd1222863c4217cf03dde3613,nova consulta
Stephen Marley,0CIwCGmQMqHqiblnZlFia1,"reggae, roots reggae, ragga",61,728162,https://i.scdn.co/image/ab6761610000e5eb200689e15f3b95aaf47a05c8,nova consulta
Mc Kitinho,1d2PrJ5wELpihT8yrwH4mO,brazilian funk,66,725634,https://i.scdn.co/image/ab6761610000e5eb717198fac1c80a61404f51c9,nova consulta
Giuseppe Verdi,1JOQXgYdQV2yfrhewqx96o,"opera, classical",62,719928,https://i.scdn.co/image/29dcc5fb26df65b722073e5246c6a430e9968aa7,nova consulta
Fort Minor,7dWYWUbO68rXJOcyA7SpJk,rap rock,61,710083,https://i.scdn.co/image/ab6761610000e5eb53a76aaa221c3214f14c4c21,nova consulta
Léo & Raphael,68cvVh3HBHdwWfccCTaq0T,"agronejo, sertanejo, sertanejo universitário, piseiro",60,705313,https://i.scdn.co/image/ab6761610000e5ebba0ca89fa892f7c49537c331,nova consulta
João Gilberto,77ZUbcdoU5KCPHNUl8bgQy,"bossa nova, brazilian jazz, samba, latin jazz, cool jazz, jazz, mpb",63,699775,https://i.scdn.co/image/ab6761610000e5ebc18449a640fefd04cfe62359,nova consulta
Dr. Hook,2Mhi3jfuRSdbVZPdjqsnnN,yacht rock,59,697022,https://i.scdn.co/image/db8117c5757ee73c402eda5dd52c29cdcc3cfbbd,nova consulta
BamBam,2p48L95TwEaYkSdn6R7LOr,"k-pop, t-pop",60,694262,https://i.scdn.co/image/ab6761610000e5eb12644c9df4324596873dbdcb,nova consulta
OMI,5MouCg6ta7zAxsfMEbc1uh,,65,692432,https://i.scdn.co/image/ab6761610000e5ebb4318429cc3c4a3b72f5f87a,nova consulta
Bryan Ferry,5RNFFojXkPRmlJZIwXeKQC,glam rock,59,692271,https://i.scdn.co/image/ab6761610000e5ebdf091b136d3911958c29edae,nova consulta
The Stranglers,0RUEHcBiENFEqxgicqS2ig,"proto-punk, new wave",70,691998,https://i.scdn.co/image/ab6761610000e5ebf53947fccc7f9ace4d07a43f,nova consulta
Toque Dez,6u3oPV9fJJnIOKvKMoROmG,"arrocha, seresta, brega, forró, piseiro",71,691890,https://i.scdn.co/image/ab6761610000e5ebbb77215d3c7c2a8354a71286,nova consulta
結束バンド,2nvl0N9GwyX69RRBMEZ4OD,"j-rock, anime, j-pop",60,690179,https://i.scdn.co/image/ab6761610000e5eb38df323a9b0d7880ae59590b,nova consulta
tripleS,5Z71xE9prhpHrqL5thVMyK,k-pop,59,683773,https://i.scdn.co/image/ab6761610000e5ebfdbd8ab3c1afdcba51bc9d59,nova consulta
Bronski Beat,2wpWOzQE5TpA0dVnh5YD08,"synthpop, hi-nrg",62,672423,https://i.scdn.co/image/ab6761610000e5eb63ee00018727ae16e4d0ecef,nova consulta
Suel,4hpKB93agzoncsTXEstSpK,"pagode, samba",63,671368,https://i.scdn.co/image/ab6761610000e5eb4792e7cde4aa427743c34011,nova consulta
Ritchie Valens,5Y9xEAGW4GwGJgbiI6W85P,"doo-wop, rock and roll",59,664465,https://i.scdn.co/image/c0797b7eeb72ffd9760fa5a026641d14b3fd547a,nova consulta
Donny Hathaway,0HU0U9kdXEHZVxUNbuQe8S,"soul, classic soul",62,663049,https://i.scdn.co/image/2c9a122b0f6a1c6f083b1725f309d3a25636f4ae,nova consulta
OR3O,3Tqz477C42DxC4UT7rk3yx,electro swing,60,658973,https://i.scdn.co/image/ab6761610000e5ebf23ac05819ca084f76973359,nova consulta
Talk Talk,7Fo8TAyGJr4VmhE68QamMf,"new wave, synthpop",60,650762,https://i.scdn.co/image/ab6761610000e5eb8adaa3bb54439327dbdde765,nova consulta
Oasis Ministry,71Q7jmvxx7g06qlWNEU45p,"worship, christian",62,645739,https://i.scdn.co/image/ab6761610000e5eb29823da7783fd5d38541eff7,nova consulta
Mc Anjim,0DjQFfVxBipTFTXRCwImMP,"funk de bh, brazilian funk",60,644951,https://i.scdn.co/image/ab6761610000e5eb5cbabe8a4db5f8262a94232a,nova consulta
Vinícius de Moraes,5HlnN6xF2MD87KhGRmCRTd,"bossa nova, mpb, brazilian jazz, samba",60,642078,https://i.scdn.co/image/ab6761610000e5ebeaaeeb67f1f03b317e40306c,nova consulta
Berlin,2aS6jYh7ysTL1ZUsHneNgM,,61,637695,https://i.scdn.co/image/ab6761610000e5ebfba07dbdca45039f9d20e5bb,nova consulta
NCT WISH,4FqmqIspLaUGtxAFFLsZxc,k-pop,62,637161,https://i.scdn.co/image/ab6761610000e5ebed47aa96d82825eab5ed61c6,nova consulta
Kamisa 10,39VceBo0jXir85LCeAmAIs,"pagode, samba",69,634961,https://i.scdn.co/image/ab6761610000e5eb12a9877ba9844e3ba552701a,nova consulta
Fiduma & Jeca,2h73KyGixa4A1xlhcxjpG1,"sertanejo, agronejo, sertanejo universitário",65,634464,https://i.scdn.co/image/ab6761610000e5eb4f7894a48552ce46dd08194b,nova consulta
Léo Magalhães,4B0rppbJilYfZOPPEgpPtz,"seresta, arrocha, brega, sertanejo, forró, sertanejo universitário, sertanejo tradicional",59,633593,https://i.scdn.co/image/ab6761610000e5ebed1da968731b26e781fe8717,nova consulta
Flora Matos,5Znx4PG5UsUitigaJnmZX3,brazilian hip hop,60,629626,https://i.scdn.co/image/ab6761610000e5eb7f25349a142a2a41fc51af7b,nova consulta
James,0qLNsNKm8bQcMoRFkR8Hmh,"britpop, madchester",61,629616,https://i.scdn.co/image/ab6761610000e5eb62e8e4e1ac153f2c1851c3e9,nova consulta
LXNGVX,5IpS1TN1Crp8Ym4zjiIrtK,"phonk, brazilian phonk",69,622938,https://i.scdn.co/image/ab6761610000e5eb649f083a33e92e1e03ea77a0,nova consulta
Toquinho,7rPqFVgJYARiFsLDlN6W6y,"bossa nova, mpb, brazilian jazz, samba",63,615594,https://i.scdn.co/image/ab6761610000e5ebd39ecd1d7ee10e47187910a9,nova consulta
Yago Oproprio,7HoPy2YmahCCaYaFSFq497,"boom bap, brazilian hip hop",67,610668,https://i.scdn.co/image/ab6761610000e5ebbcae189aad0812ed59c9126f,nova consulta
Black Alien,6aCbXH85qN6xo54C7atSMx,"brazilian hip hop, boom bap",60,608272,https://i.scdn.co/image/ab6761610000e5ebba2786969b06c231b04a3f80,nova consulta
Richard Clayderman,0h885xmyK9xHfhyXQr37L6,easy listening,63,606445,https://i.scdn.co/image/ab6761610000e5ebe572e0bc2defb843944d24a2,nova consulta
Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ,"classical piano, classical, chamber music",63,606331,https://i.scdn.co/image/795f15e4d860456a306055ccc995075c5dad9fa6,nova consulta
Rubel,0slVGXBggrLglTLNKbeEyW,"nova mpb, mpb",60,604821,https://i.scdn.co/image/ab6761610000e5eb7e0f313f718701f5f9659529,nova consulta
