,data,ano,nome_local,nome,Categoria_Local,Tipo_Espaco,generos,popularidade,seguidores,festival,lotacao,setor,preco,preco_medio,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,distancia_dias_anterior
1840,2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,6500.0,Pista,320.0,336.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,-855.0
1841,2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,6500.0,Pista Premium,380.0,336.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.0
1842,2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,6500.0,Camarote,400.0,336.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.0
1843,2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,6500.0,Cadeira Superior,140.0,336.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.0
1844,2022-06-10,2022,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,6500.0,Mesa,440.0,336.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA MODERADA,JUNHO,0.0
1845,2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,7000.0,Pista,140.0,315.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,1099.0
1846,2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,7000.0,Pista Premium,320.0,315.0,VIP,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
1847,2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,7000.0,Camarote,400.0,315.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
1848,2025-06-13,2025,VIBRA SAO PAULO,NANDO REIS,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,65.0,3127808.0,False,7000.0,Mesa,400.0,315.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
1849,2025-06-28,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3127808.0,False,9000.0,Pista,200.0,270.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,JUNHO,15.0
1850,2025-06-28,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3127808.0,False,9000.0,Pista Premium,340.0,270.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1851,2025-10-31,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3127808.0,False,8800.0,Pista,200.0,270.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,125.0
1852,2025-10-31,2025,SUHAI MUSIC HALL,NANDO REIS,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3127808.0,False,8800.0,Pista Premium,340.0,270.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,0.0
1853,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Pista,400.0,533.3333333333334,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,53.0
1854,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Pista Premium,600.0,533.3333333333334,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.0
1855,2023-04-29,2023,MEMORIAL DA AMERICA LATINA,SKID ROW,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,GLAM METAL,63.0,3121509.0,SUMMER BREEZE BRASIL,12500.0,Mezanino ,600.0,533.3333333333334,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.0
1856,2022-12-14,2022,AUDIO,PEDRO SAMPAIO,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN FUNK,74.0,3105417.0,False,2800.0,Pista,120.0,120.0,COMUM,QUARTA-FEIRA,DIA UTIL,NUBLADO,DEZEMBRO,-543.0
1857,2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Pista,1100.0,1706.6666666666667,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,100.0
1858,2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Lounge,2250.0,1706.6666666666667,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,0.0
1859,2023-03-24,2023,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,LOLLAPALOOZA,103350.0,Lolla Confort,1770.0,1706.6666666666667,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,0.0
1860,2025-09-12,2025,AUTODROMO DE INTERLAGOS,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,THE TOWN,75000.0,Pista,975.0,975.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,903.0
1861,2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Pista,250.0,464.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,-460.0
1862,2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Pista Premium,490.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1863,2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Cadeira Inferior,290.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1864,2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,Cadeira Superior,100.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1865,2024-06-09,2024,ALLIANZ PARQUE,PEDRO SAMPAIO,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,74.0,3105417.0,False,21188.0,VIP I,1190.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1866,2023-02-19,2023,JOCKEY CLUB,PEDRO SAMPAIO,MEDIAS CASAS,CENTRO DE EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,10000.0,Pista,410.0,410.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,FEVEREIRO,-476.0
1867,2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Pista,180.0,258.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,181.0
1868,2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Pista Premium,320.0,258.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.0
1869,2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Camarote,450.0,258.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.0
1870,2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Cadeira Inferior,220.0,258.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.0
1871,2023-08-19,2023,SAMBODROMO DO ANHEMBI,PEDRO SAMPAIO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,90000.0,Cadeira Superior,120.0,258.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.0
1872,2022-07-26,2022,VIBRA SAO PAULO,PEDRO SAMPAIO,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN FUNK,74.0,3105417.0,False,6500.0,Early Entrance,1100.0,1100.0,VIP,TERCA-FEIRA,DIA UTIL,NUBLADO,JULHO,-389.0
1873,2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista Premium,1100.0,767.5,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,25.0
1874,2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira,380.0,767.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,0.0
1875,2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Arquibancada,190.0,767.5,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,0.0
1876,2022-08-20,2022,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Frontstage,1400.0,767.5,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,AGOSTO,0.0
1877,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Pista,590.0,1003.5,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,728.0
1878,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Pista Premium,920.0,1003.5,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.0
1879,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Cadeira Inferior,720.0,1003.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.0
1880,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Cadeira Superior,750.0,1003.5,INTERMEDIARIO,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.0
1881,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Arquibancada,460.0,1003.5,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.0
1882,2024-08-17,2024,DISTRITO ANHEMBI,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,24000.0,Early Entrance,2581.0,1003.5,VIP,SABADO,FIM DE SEMANA,CEU LIMPO,AGOSTO,0.0
1883,2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista,620.0,685.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,-609.0
1884,2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Pista Premium,920.0,685.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,0.0
1885,2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira Inferior,740.0,685.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,0.0
1886,2022-12-17,2022,NOVO ANHANGABAU,PEDRO SAMPAIO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,False,45000.0,Cadeira Superior,460.0,685.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,DEZEMBRO,0.0
1887,2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,GRANDES CASAS,ESTADIO MULTIUSO,SERTANEJO,63.0,3105208.0,False,40000.0,Camarote,1600.0,666.6666666666666,LUXO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,-1.0
1888,2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,GRANDES CASAS,ESTADIO MULTIUSO,SERTANEJO,63.0,3105208.0,False,40000.0,Cadeira Inferior,300.0,666.6666666666666,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.0
1889,2025-04-05,2025,MERCADO LIVRE ARENA PACAEMBU,CESAR MENOTTI & FABIANO,GRANDES CASAS,ESTADIO MULTIUSO,SERTANEJO,63.0,3105208.0,False,40000.0,Cadeira Superior,100.0,666.6666666666666,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,ABRIL,0.0
1890,2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Pista,1050.0,1763.3333333333333,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,-121.0
1891,2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Lounge,2400.0,1763.3333333333333,LUXO,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.0
1892,2022-03-27,2022,AUTODROMO DE INTERLAGOS,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,69.0,3062225.0,LOLLAPALOOZA,98255.0,Lolla Confort,1840.0,1763.3333333333333,VIP,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.0
1893,2022-06-18,2022,SAMBODROMO DO ANHEMBI,DJONGA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,69.0,3062225.0,False,34000.0,Pista,440.0,440.0,COMUM,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,83.0
1894,2025-11-19,2025,ESPACO UNIMED,DJONGA,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN HIP HOP,69.0,3062225.0,False,7700.0,Pista,160.0,160.0,COMUM,QUARTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,1250.0
1895,2025-11-18,2025,AUDIO,BOYCE AVENUE,MEDIAS CASAS,CASA DE SHOWS,ACOUSTIC POP,67.0,3046224.0,False,2800.0,Pista,175.0,175.0,COMUM,TERCA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,999.0
1896,2025-09-07,2025,AUTODROMO DE INTERLAGOS,CAPITAL INICIAL,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,THE TOWN,90000.0,Pista,975.0,975.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,SETEMBRO,1139.0
1897,2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Pista,230.0,495.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,MAIO,-1198.0
1898,2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Pista Premium,450.0,495.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,MAIO,0.0
1899,2022-05-28,2022,ARENA ANHEMBI,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,False,2000.0,Camarote,805.0,495.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,MAIO,0.0
1900,2022-03-27,2022,MEMORIAL DA AMERICA LATINA,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,160.0,280.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,-62.0
1901,2022-03-27,2022,MEMORIAL DA AMERICA LATINA,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,400.0,280.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.0
1902,2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,120.0,220.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,236.0
1903,2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,220.0,220.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,0.0
1904,2022-11-18,2022,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,320.0,220.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,NOVEMBRO,0.0
1905,2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,140.0,220.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,589.0
1906,2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,220.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,0.0
1907,2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,280.0,220.0,LUXO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,0.0
1908,2024-06-29,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Cadeira Superior,140.0,220.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,JUNHO,0.0
1909,2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,140.0,220.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,1.0
1910,2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,220.0,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.0
1911,2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,280.0,220.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.0
1912,2024-06-30,2024,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Cadeira Superior,140.0,220.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.0
1913,2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista,200.0,313.3333333333333,COMUM,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,502.0
1914,2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Pista Premium,320.0,313.3333333333333,VIP,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,0.0
1915,2025-11-14,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,8000.0,Camarote,420.0,313.3333333333333,LUXO,SEXTA-FEIRA,DIA UTIL,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,0.0
1916,2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Pista,200.0,313.3333333333333,COMUM,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,1.0
1917,2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Pista Premium,320.0,313.3333333333333,VIP,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,0.0
1918,2025-11-15,2025,ESPACO UNIMED,CAPITAL INICIAL,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,64.0,3035736.0,False,7500.0,Camarote,420.0,313.3333333333333,LUXO,SABADO,FIM DE SEMANA,<FUNCTION SERIES.MODE AT 0X0000027829051A80>,NOVEMBRO,0.0
1919,2023-06-04,2023,NOVO ANHANGABAU,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,MITA FESTIVAL,30000.0,Pista,850.0,1420.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,-895.0
1920,2023-06-04,2023,NOVO ANHANGABAU,CAPITAL INICIAL,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,64.0,3035736.0,MITA FESTIVAL,30000.0,Pista Premium,1990.0,1420.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
1921,2022-11-06,2022,DISTRITO ANHEMBI,PHOEBE BRIDGERS,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,0,77.0,3029135.0,PRIMAVERA SOUND,42200.0,Pista,560.0,733.3333333333334,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,-139.0
1922,2022-11-06,2022,DISTRITO ANHEMBI,PHOEBE BRIDGERS,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,0,77.0,3029135.0,PRIMAVERA SOUND,42200.0,Pista Premium,890.0,733.3333333333334,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.0
1923,2022-11-06,2022,DISTRITO ANHEMBI,PHOEBE BRIDGERS,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,0,77.0,3029135.0,PRIMAVERA SOUND,42200.0,Cadeira Inferior,750.0,733.3333333333334,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.0
1924,2022-02-13,2022,ESPACO DAS AMERICAS,ZE RAMALHO,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,False,4968.75,Pista,160.0,245.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,-1356.0
1925,2022-02-13,2022,ESPACO DAS AMERICAS,ZE RAMALHO,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,False,4968.75,Pista Premium,280.0,245.0,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.0
1926,2022-02-13,2022,ESPACO DAS AMERICAS,ZE RAMALHO,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,False,4968.75,Camarote,320.0,245.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.0
1927,2022-02-13,2022,ESPACO DAS AMERICAS,ZE RAMALHO,MEDIAS CASAS,CASA DE SHOWS,MPB,65.0,3011313.0,False,4968.75,Cadeira Inferior,220.0,245.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,FEVEREIRO,0.0
