nome;id_spotify;generos;popularidade;seguidores;imagem;fonte
Geek Music;4TkCMPznXOjlsYLfzIU1rw;anime;61;314102;https://i.scdn.co/image/ab6761610000e5eb7c3e821249e3b4455323cc6d;LETTER_1
Nick Mulvey;3x8FbPjh2Qz55XMdE2Yalj;0;59;313748;https://i.scdn.co/image/ab6761610000e5eb11aad70090ddc5d2d56a9257;LETTER_2
Raghav Chaitanya;3qpyErDI4i90q5EGgSRmNK;hindi indie, hindi pop, indian indie;64;313695;https://i.scdn.co/image/ab6761610000e5ebf16aafe18e9e1761a79eb406;LETTER_2
¥ellow Bucks;1Fe6FA7A57suR2KAaERpqH;j-rap, hip hop;60;313586;https://i.scdn.co/image/ab6761610000e5eb96f97b5864fba3b21b53bb55;LETTER_1
Daviles de Novelda;6E94QKXZv8BbO6QQJxcxLI;flamenco, flamenco urbano, flamenco pop;59;312788;https://i.scdn.co/image/ab6761610000e5eb1e703a6d70eb89c7b96499f7;GENRE_2
Danilo e Davi;5DaqVKaxeqDbJuxaIP9m4u;sertanejo, agronejo, sertanejo universitário;69;312047;https://i.scdn.co/image/ab6761610000e5ebd6982a422d609e0986ecea5e;GENRE_1
NBSPLV;61TQfpvTjHYQjPrvtJPwVa;0;63;312045;https://i.scdn.co/image/ab6761610000e5ebd8556811e8509d9acbf42140;LETTER_2
Kubi Producent;0WDJa0qnagyOnMaiD26wht;0;65;312035;https://i.scdn.co/image/ab6761610000e5eb45eee2f28acd654c17040b83;LETTER_1
Sonny Fodera;39B7ChWwrWDs7zXlsu3MoP;house;68;311924;https://i.scdn.co/image/ab6761610000e5eb7b6dc7a1fff395168d88fff7;LETTER_2
Conociendo Rusia;79R7PUc6T6j09G8mJzNml2;latin indie, argentine rock;61;311774;https://i.scdn.co/image/ab6761610000e5eb2d0bdbd19bca408f39f2ac3b;GENRE_2
Menor MC;78Y1NpgD0yMKoBetaYlUzS;brazilian trap, trap funk, brazilian funk, trap;59;311584;https://i.scdn.co/image/ab6761610000e5ebc9b772ad11a7287f6903bc27;LETTER_1
攬佬SKAI ISYOURGOD;4LUmhH4A1lvFljre6d00NI;chinese hip hop;65;311564;https://i.scdn.co/image/ab67616d0000b2735e378db93f143ce29d316528;GENRE_2
MNEK;7uMh23xWiuR7zsNkuNcm2G;0;67;311540;https://i.scdn.co/image/ab6761610000e5eb1d3c53f120baf612a3a3e23e;LETTER_1
Marvvila;0pC5o5Jo4P8uNn2SSNmpXz;pagode, samba;65;311018;https://i.scdn.co/image/ab6761610000e5ebb63ad1968eed461c458f9b7a;LETTER_1
SNAP!;2FrKQPjJe4pVMZOgm0ESOx;eurodance;63;310828;https://i.scdn.co/image/ab6761610000e5eb1097cae1ae4199d388081661;GENRE_2
Odeal;2BPwxhCvvcb8xDl8GWIjbh;afroswing, alté, uk r&b, afro r&b, afrobeats, afrobeat, afro soul;66;310593;https://i.scdn.co/image/ab6761610000e5eb74ad077c18bcd89234376664;LETTER_2
Mc Rodrigo do CN;54bV1pHNm5h5EcEgMis1RC;brazilian funk, funk de bh, funk carioca;79;310579;https://i.scdn.co/image/ab6761610000e5eb4fd600a930dcee006e63813e;LETTER_1
Armand Van Helden;3cQA9WH8liZfeja1DxcDYE;disco house, funky house;64;310396;https://i.scdn.co/image/ab6761610000e5ebb22d49b871ccbfa4b31331e8;LETTER_1
Jalen Ngonda;2kEDso93O2hDgCbnuiSkkZ;retro soul;62;310394;https://i.scdn.co/image/ab6761610000e5ebc25c1a242016e8199d9669ea;LETTER_1
Drops INA;0KKcTiB0jc5ZWK1a0JfuUh;gospel, devotional, worship, brazilian gospel;60;310054;https://i.scdn.co/image/ab6761610000e5ebc4ce932a1cd70958b2d9b571;LETTER_1
Billy Ray Cyrus;60rpJ9SgigSd16DOAG7GSa;country;62;308922;https://i.scdn.co/image/ab6761610000e5ebab35da9e3f7601194760be68;GENRE_1
Los Chavalitos;49EltEYUgnAeLArhavWfT0;corrido, corridos bélicos;62;307951;https://i.scdn.co/image/ab6761610000e5ebf7108e4eb956542c51bc5668;GENRE_2
K'NAAN;7pGyQZx9thVa8GxMBeXscB;0;62;307948;https://i.scdn.co/image/ab6761610000e5ebd38110d8912bd295b0fca352;LETTER_2
Adrian L Santos;2KtMgfc6pR6Jpovuqrs8Ac;corridos tumbados, sad sierreño, corrido, corridos bélicos, electro corridos, sierreño;60;307128;https://i.scdn.co/image/ab6761610000e5ebea4b108202d5565a65c96ecb;GENRE_2
Sons of Legion;4WBCjNjq0MGPsvcXyOPWKW;0;62;306966;https://i.scdn.co/image/ab6761610000e5ebbfb4638e8e2cf3f38671d59b;GENRE_1
Stacey Kent;03EYBMnqSchCMp5D9qmFXi;french jazz, vocal jazz, jazz, bossa nova, smooth jazz;60;306947;https://i.scdn.co/image/ab6761610000e5eb7773162cc90fc8dfb720fdfe;LETTER_2
Ricchi E Poveri;5BwOOeKayeMZXa5SSaiRxv;italo dance, italo disco;63;306696;https://i.scdn.co/image/ab6761610000e5eb56d025ec4efa356f8d72a536;GENRE_2
Germ;4OYIkXBBN6ET96coWyWAXh;horrorcore, trap metal, emo rap;63;306515;https://i.scdn.co/image/ab6761610000e5eb33dc0d770bc31f3193f0a622;GENRE_2
Wilkinson;6m8itYST9ADjBIYevXSb1r;drum and bass, liquid funk;61;305973;https://i.scdn.co/image/ab6761610000e5eb5f15723ab574d7fc2db10a60;LETTER_2
Fleurie;647D92XNDYTUt5A0idePJ4;0;61;305522;https://i.scdn.co/image/ab6761610000e5eb4403081d381857939edaec33;LETTER_1
Pol Granch;1aMt4A5jrQHxDYyC7rXgV0;0;68;305219;https://i.scdn.co/image/ab6761610000e5eba8754cf7d085b17bfbb58f4a;LETTER_2
JAZZWRLD;3idyOn3lhSxgV2qdDQNfhz;3 step, amapiano, private school piano, gqom, afro house, afro tech, afropiano;68;304942;https://i.scdn.co/image/ab6761610000e5eb8665a17f908fbe85342b16b5;LETTER_1
JADE;24b0qNYNgeOfpP5rbljIB3;0;64;304654;https://i.scdn.co/image/ab6761610000e5ebb6fff16f1d7f5569cbdf42ac;GENRE_2
6YNTHMANE;24YUNOEuu3kf4OOtC8cQE5;phonk, brazilian phonk;62;304432;https://i.scdn.co/image/ab6761610000e5eb9081009c6d390e2360e5b1e3;NUM
Jutes;53fzjsJnjEKkA6TdncuIM4;0;63;303243;https://i.scdn.co/image/ab6761610000e5eb15303075894810f3b4deba32;GENRE_2
John Powell;3EAHF3jdnHHdko5DBrhRUP;soundtrack;65;303230;https://i.scdn.co/image/ab6761610000e5eb7407d140005a90a2fcb34c43;LETTER_1
REI AMI;6U1dV7aL68N7Gb0Naq34V5;0;87;302636;https://i.scdn.co/image/ab6761610000e5ebeb39ded0900c3e50e3d7ba68;GENRE_1
BUNT.;2CpLIMBoE2ZzyY3ZBCRZ7j;stutter house;70;302607;https://i.scdn.co/image/ab6761610000e5eb5b7e8e92c0f81880bf93bc6b;LETTER_1
WhoMadeWho;50Lr1puweM1hFsF1LpIZLM;melodic techno, melodic house, afro house;59;302447;https://i.scdn.co/image/ab6761610000e5ebe1d5828c927dd07747312c36;LETTER_2
Veeze;0B3kMiB21aPQlKumGDr4c7;0;63;302069;https://i.scdn.co/image/ab6761610000e5eb7a96f6990c7005c723b4799f;LETTER_2
LEISURE;7b04D0yLktCUpvxQBhmG7R;indie soul;66;302006;https://i.scdn.co/image/ab6761610000e5ebf6589d1d011c7568f9d8c113;GENRE_2
Yll Limani;2qI59HaiEtvev8vnUkmRpT;0;60;301158;https://i.scdn.co/image/ab6761610000e5eb5fb8a515ea21dc5e08828346;LETTER_2
BENNETT;1r43wW70tnGUauQYvY5w48;hypertechno;68;301036;https://i.scdn.co/image/ab6761610000e5ebceb79513a3973799e2b684d5;LETTER_1
$werve;60vF1fLR6yzLxCQUlnAYYj;phonk, drift phonk, brazilian phonk;62;300685;https://i.scdn.co/image/ab6761610000e5eb6ed87eddbe656d61db237878;LETTER_2
Nino Paid;0WqsT2a4CBuQ0LC7vrJD0H;0;65;299785;https://i.scdn.co/image/ab6761610000e5eb92189ab1e50ef34c0e1480c7;LETTER_2
3 Palavrinhas;6apif9UbguC36klKtjMKVL;lullaby, children's music;63;298787;https://i.scdn.co/image/ab6761610000e5eb7cb986b1fe6e3bdebed7e69a;LETTER_1
Clovis Reyes;1rPMCfJhANfBT78l2wf4d6;phonk;60;298178;https://i.scdn.co/image/ab6761610000e5ebf3e44c7bfb9be35029bf54eb;LETTER_1
Wild Rivers;59sBwR0jPSTrbMtuTkRPN5;folk pop;62;298085;https://i.scdn.co/image/ab6761610000e5eb1741fd1185e0f8f715c34912;GENRE_2
Jmilton;2q5vFLZus8uaVSzmIwH4Tz;phonk, brazilian phonk, funk;77;297790;https://i.scdn.co/image/ab6761610000e5eb07aa3c0da075da8bd63103a9;LETTER_1
Guilherme Silva;46NHIGaIM5YNY9Wu1kIqvP;forró, piseiro, seresta, arrocha, brega;61;297702;https://i.scdn.co/image/ab6761610000e5ebf0634498239389d14131016a;GENRE_1
Wegh;747jtvVsxwzOLCJeOOz3oT;turkish hip hop;68;297347;https://i.scdn.co/image/ab6761610000e5eb7c3e732a22ece20eb2da8095;LETTER_2
DJ WN;3joq445M6f168kb3mkp7BB;brazilian funk, funk consciente, trap funk;59;296889;https://i.scdn.co/image/ab6761610000e5eb98130bc0a36248a5beae17bb;LETTER_1
Bradley Cooper;4VIvfOurcf0vuLRxLkGnIG;0;69;296863;https://i.scdn.co/image/ab6761610000e5eb9400a1dccee9f0df97847c0f;LETTER_1
Willy William;4RSyJzf7ef6Iu2rnLdabNq;0;65;296701;https://i.scdn.co/image/ab6761610000e5eb2d1a2589cfb209205b84aecb;GENRE_2
Repsaj;0jrirfCZkRU3iA2sH9JEko;phonk, brazilian phonk;71;295937;https://i.scdn.co/image/ab6761610000e5ebfc0888496f8b45d0a261c8d9;LETTER_2
Paul Elstak;123hDJRbi4KtCdBaaKNHW6;happy hardcore, gabber, hardcore, hardstyle, frenchcore, hardcore techno;60;295889;https://i.scdn.co/image/ab6761610000e5eb5361b06a42db76620304ad27;LETTER_2
Kotim;210Sy1oGhvPu929TKoSVcN;brazilian funk, trap funk, funk consciente;59;295565;https://i.scdn.co/image/ab6761610000e5eb2da776cb28254863dad9c11d;LETTER_1
Maverick Sabre;0ukgrNYk51TkMQr0f2Br4Q;0;63;295144;https://i.scdn.co/image/ab6761610000e5eb8d28bc19f7b2da51e9a07aba;GENRE_2
TKKG;61qDotnjM0jnY5lkfOP7ve;0;74;294810;https://i.scdn.co/image/ab6761610000e5eb1e8366050ddb70f1267cde51;LETTER_2
Kaśka Sochacka;3ClL18AtCAPwXVT6mUkBDN;0;64;294556;https://i.scdn.co/image/ab6761610000e5eb4a15a698ac8f0b8286bcd4d0;LETTER_1
Naïka;4tk2WUKBOS9nKZj7bPQIXT;0;60;294374;https://i.scdn.co/image/ab6761610000e5eb15f1b95979ca89bddebf8d89;LETTER_2
EMIN;0sKY9AcBdiGx4FbFbQsXoX;0;63;294316;https://i.scdn.co/image/ab6761610000e5eba143e8f8c71d53dd8bb55ebc;LETTER_1
Zartmann;0pVHBkObr9UNIWpms1e4I0;german indie, german indie pop, german pop;65;294138;https://i.scdn.co/image/ab6761610000e5ebe36387eea6735b920459e21c;GENRE_2
La banda de Carlitos;1pmmkE3BIdh9pxHecU09Oo;cuarteto;64;293836;https://i.scdn.co/image/ab67616d0000b273663e9f35f7f7af9e783007d2;GENRE_2
Theodora;3PpJbrAbphauEun8Xf9tD2;shatta, french rap;74;293753;https://i.scdn.co/image/ab6761610000e5eb3bfbe791de7b8bb375eb0b63;LETTER_2
The La's;47Z8LEl3LnQkcpva0xSthT;britpop, jangle pop;62;292625;https://i.scdn.co/image/e2657fa7789ec2be647b71076b46f980f7540c73;GENRE_2
Modjo;0AkpPlFLnr0VQwZQeMGht0;french house, disco house;65;292393;https://i.scdn.co/image/ab6761610000e5eb5a109bab2d99052810ba2450;LETTER_1
Luli Pampín;2s5oIH7jW68tUafw6zs2y6;lullaby, children's music, villancicos;67;291434;https://i.scdn.co/image/ab6761610000e5eb49ffc2a5549e64364cdbe5d9;LETTER_1
Charlotte Day Wilson;3GQboECxDT1xqPPWC30p7v;alternative r&b;62;291197;https://i.scdn.co/image/ab6761610000e5eb2ccfadb75e9a48c867870c42;GENRE_2
Young Stoner Life;1xr2G8Hlx4QWmT9HaUbmoO;0;64;290240;https://i.scdn.co/image/ab6761610000e5eb426433c9b6997417d193516c;LETTER_2
Adrian Khalif;6X28gNASnalAWseUA8uI4X;indonesian r&b, indonesian pop, indonesian hip hop;69;289852;https://i.scdn.co/image/ab6761610000e5ebf522815b12cceaf0bce75c02;GENRE_2
Omega;1UjxAZqzphB1tsMb1aWBj0;mambo, merengue;65;289432;https://i.scdn.co/image/ab6761610000e5eb3f320f45c926e2cedfd9452e;LETTER_2
Anna of the North;1mSJCvDX0W7Dn7S9C6vmvI;0;63;288669;https://i.scdn.co/image/ab6761610000e5eb88de210685fe0ef4e4d67c52;LETTER_1
Nil Moliner;6X8uzem5Dbl4l2so4CeexD;0;60;288634;https://i.scdn.co/image/ab6761610000e5eb24cbb6943f1e907012373fa8;LETTER_2
Furacão 2000;22nkIVS7afh6A7hdd9Lze0;funk melody, funk carioca, miami bass, brazilian funk, axé;67;288598;https://i.scdn.co/image/ab6761610000e5eb38fff48149cd2bc468f08f4d;LETTER_1
Regard;4ofCBoyEiGSePFAG500xev;0;64;288341;https://i.scdn.co/image/ab6761610000e5eb3a40d117d52a9fe3aacf304f;LETTER_1
El Cherry Scom;1tfhFc2Y8iplDKCteuXjCY;dembow;59;288262;https://i.scdn.co/image/ab6761610000e5ebd0d7feda31ece2b19d7282b2;LETTER_1
Nerissima Serpe;08ppjXEpROUgrG1X0DEquB;italian trap;66;288009;https://i.scdn.co/image/ab6761610000e5eb501388b8b67cdfee19ce87bd;LETTER_2
And One;6OAueBADydAjR5lP5NqTvv;ebm, industrial, synthpop, darkwave;61;287929;https://i.scdn.co/image/ab67616d0000b273cb184ac2977824f989ebad9c;LETTER_1
Marília Tavares;5B1BR71Q9cBvvoNocPSHiL;sertanejo, arrocha, seresta;59;287485;https://i.scdn.co/image/ab6761610000e5eb79e6689f865fc8878b82fe33;GENRE_1
JIRAYAUAI;1HJO94rJDdIYO6hoj4NU3b;agronejo, electro, brazilian funk;60;287174;https://i.scdn.co/image/ab6761610000e5eb4b13216c892c07e0206ab904;GENRE_1
Robert Miles;2YVF0Ou5zIc4mpgtLIlGN0;trance, eurodance;64;286803;https://i.scdn.co/image/270333abeb769990ca788d54758ba7eff4488775;LETTER_2
Sam Tinnesz;70TsVY28EcEUYSGG5Yw7mp;0;64;286411;https://i.scdn.co/image/ab6761610000e5eb9d5e5c5cefd3853d4ba6324e;LETTER_2
Corey Kent;3sUpZrkehiGBaMzs2h9Mmc;country, texas country;61;286374;https://i.scdn.co/image/ab6761610000e5ebdf557655038c816e3bbdb46b;GENRE_1
Disco Lines;5Kmr0b3ip8g9P2i0dLTC3Z;stutter house;76;286163;https://i.scdn.co/image/ab6761610000e5eb965c9bf81cfe9ca329b8a5c7;LETTER_1
Fuego;7wU2WGCJ8HxkekHHE2QLul;trap latino, reggaeton;60;285640;https://i.scdn.co/image/ab6761610000e5ebe8cd41c3e80ba7e50a263e9f;LETTER_1
Barbie;2BUrzKAS9si1FCDjrTWNrl;0;63;284540;https://i.scdn.co/image/ab6761610000e5eb6dfd5084e83c98836902d963;LETTER_1
fakemink;0qc4BFxcwRFZfevTck4fOi;cloud rap;73;284229;https://i.scdn.co/image/ab6761610000e5eb5853fb5dff4e7d0f69df50fa;LETTER_1
Na.Muthukumar;3xRtandQusLOaCPqLJ0ia2;tamil pop, kollywood, tamil dance;72;284187;https://i.scdn.co/image/ab67616d0000b273a4c14fb65103b81557ac21a2;LETTER_2
Seu Desejo;71qmoLfGw4fDPJPJ2MBNax;forró, arrocha, brega, piseiro, seresta;62;283847;https://i.scdn.co/image/ab6761610000e5eb704c8862386609b8daec6602;GENRE_1
Del Water Gap;0xPoVNPnxIIUS1vrxAYV00;0;64;283565;https://i.scdn.co/image/ab6761610000e5eb756c9f2be6294d04107ae215;GENRE_2
AJULIACOSTA;0eHkGhhUyp3LZdtZjaA8gd;0;62;283349;https://i.scdn.co/image/ab6761610000e5eb5fff1b11fac45baa55dd0a46;LETTER_1
Zeeba;7qPLO2XOUaRrRxkvLZ3AEK;0;63;283287;https://i.scdn.co/image/ab6761610000e5ebd717282c40f0aec698296b38;LETTER_1
Argy;1NaQOKgddaJipUtmptb7GI;melodic techno, melodic house;66;282792;https://i.scdn.co/image/ab6761610000e5eb6af308cbf977d9d0d4c4d820;LETTER_1
Derik Fein;7CzURHjIfP0ClUnjVRyF1i;0;59;282553;https://i.scdn.co/image/ab6761610000e5ebf139246e253ff7a81a1920b8;GENRE_2
80purppp;4F9apzBcSE0OSfHYbxo4RF;0;62;282448;https://i.scdn.co/image/ab6761610000e5ebe6b1a523ccf9346b8af87455;NUM
Ocie Elliott;5jbk18C7YXRcEZxUWPJCyT;indie folk;66;282245;https://i.scdn.co/image/ab6761610000e5eb76d724fa9b113a325744fd34;GENRE_2
SXID;3eTy7yvRHnpPKY4hNCfYYX;phonk, brazilian phonk;59;282159;https://i.scdn.co/image/ab6761610000e5ebc273fbfd1c4fb8fd24e27eff;LETTER_1
Cafe Music BGM channel;3yKoHgjtyenCOIRaD2Gghu;jazz, bossa nova;67;281995;https://i.scdn.co/image/ab6761610000e5ebc9d9f79c6a9a14c98ef467f4;LETTER_1
Danger Mouse;2dBj3prW7gP9bCCOIQeDUf;0;69;281195;https://i.scdn.co/image/ab6761610000e5eb02b986f57904bca3190d8f2b;LETTER_1
Emmit Fenn;3VVLqeEqQQqTgT8YhfY9Z6;0;61;280846;https://i.scdn.co/image/ab6761610000e5ebeefe1cd3542c693a8dba7eac;LETTER_1
SUICIDAL-IDOL;6KOszWgIriJLaPOySuBOTI;hyperpop;61;280832;https://i.scdn.co/image/ab6761610000e5ebb4840df9de4684b5afe76e2b;GENRE_2
Hard Rico;4Vmja4orT3sZ2F3x3DanBZ;0;61;280624;https://i.scdn.co/image/ab6761610000e5eb43ea3bb5be1022b9529a31e5;LETTER_1
Kidd;1RqOmrtivmvKrfBO81j1ou;trap;63;279675;https://i.scdn.co/image/ab6761610000e5eb195b1870ea31d9ac7615ed08;LETTER_1
CA7RIEL;348pk4o3EhKmsSahzuClSf;argentine trap;64;278986;https://i.scdn.co/image/ab6761610000e5eb2a5839d70a30df7bda620643;GENRE_2
Thomas Newman;1csBgT42N4pPPs1HJhxXIK;soundtrack;62;278808;https://i.scdn.co/image/ab6761610000e5eb57d373e62254d0aba7d663d9;LETTER_2
Imanbek;5rGrDvrLOV2VV8SCFVGWlj;slap house;67;278607;https://i.scdn.co/image/ab6761610000e5ebd773fade50b148f70662c783;LETTER_1
Coyote Theory;48vmXfV0QPy3ljXBp81Fwn;0;61;278566;https://i.scdn.co/image/ab6761610000e5eb6075003c517f39c6753e72fa;GENRE_2
Sosa La M;6bM6rpwjhvxuKSQ2OJ2eQC;german hip hop;70;277420;https://i.scdn.co/image/ab6761610000e5eb54d3e0a936912a2aaf6326a6;LETTER_2
Roscoe Dash;0bfX8pF8kuHNCs57Ms4jZb;0;65;277167;https://i.scdn.co/image/ab6761610000e5eb2c240396ef0dbbc48da7550b;LETTER_2
Kingfishr;6c2qQFq3xfxFJndX6wSe4f;0;66;276824;https://i.scdn.co/image/ab6761610000e5eb83c1fdcef36a94e020994b51;LETTER_1
Ndotz;5HK6QtizXJzCmoYTkvFRik;0;60;276725;https://i.scdn.co/image/ab6761610000e5eb087dd3b0e515b72a667443a1;LETTER_2
Paal Dabba;0cQJg3qKYiogK9Qj1H0Qpx;tamil hip hop, tamil indie, malayalam hip hop, tamil pop, tamil dance, kollywood, malayalam pop;67;276679;https://i.scdn.co/image/ab6761610000e5eb48df0baf6ed29c59fae5b65c;GENRE_2
Fiji;0DAaoRtoM8z0DHIhIzP4mJ;nz reggae, reggae;61;276528;https://i.scdn.co/image/ab6761610000e5eb5ad7401d9c2c41856c28f426;LETTER_1
Michael Marcagi;4j96cMcT8GRi11qbvo1cLQ;0;66;276463;https://i.scdn.co/image/ab6761610000e5eb462bb2faf905d962484e3125;GENRE_2
Silet Open Up;5naPJsWUJ6y22yKXA6dX36;lagu timur, hipdut, maluku, dangdut, funkot, koplo, malay;70;274752;https://i.scdn.co/image/ab6761610000e5eb9b59e1007a20d7a5d8720dc8;LETTER_2
NEIL FRANCES;587PA35pRGL1JwQr6idJbb;indie soul;62;274617;https://i.scdn.co/image/ab6761610000e5eb30a5a51cd9f9998007285593;GENRE_2
Disciples;5EehXjjMktLuJmbRsM7YfB;house;63;274320;https://i.scdn.co/image/ab6761610000e5eb14ecb210605298e4fe4e25aa;LETTER_1
Corona;26T6b8maqEVltcmE4kSDUl;eurodance;61;274268;https://i.scdn.co/image/ab6761610000e5eb8c5ccdc0da89e063165f0d89;GENRE_2
Supernova Ent;3prRKGJz16RRMRSIM97nHw;brazilian trap, trap, trap funk, brazilian hip hop;77;274094;https://i.scdn.co/image/ab6761610000e5eb836cf31bc0ee1484a377e4de;LETTER_1
DEV;7Ip2u3e5Nv6fFb5xyIHxEE;0;62;273375;https://i.scdn.co/image/ab6761610000e5ebc1556217dcbb25d0ce624e1c;GENRE_2
1900Rugrat;6HHAJjAD9nZ2GftcwEf8r5;0;60;272333;https://i.scdn.co/image/ab6761610000e5ebe754696ab6df3f17945e8c3e;NUM
i don't like mirrors;7sZCJvKlrUa5wP3GDnW0ld;slowcore;63;272186;https://i.scdn.co/image/ab6761610000e5eb94a2d1adb2e6e480de617542;GENRE_2
JO1;2koP6FEfIEVk4l2Fe6jFhu;j-pop;60;271271;https://i.scdn.co/image/ab6761610000e5ebe59d83d3af622cfe9100fa2a;NUM
Al Safir;5NzCASNJVvcPW4uGwMRlPl;0;64;271198;https://i.scdn.co/image/ab6761610000e5eb7c5885ad6dca2d1184a9a200;LETTER_1
flipturn;7FKTg75ADVMZgY3P9ZMRtH;0;61;270387;https://i.scdn.co/image/ab6761610000e5eb724cced4ad8949fd70698843;LETTER_1
AVAION;5oJvmyeWzyeahRtjup3Oys;deep house, stutter house;67;270278;https://i.scdn.co/image/ab6761610000e5ebfda970f4a78d0139cf1e4a52;LETTER_1
Scythermane;5dDNNq04RjKXFOADdHd6VX;phonk, brazilian phonk, funk;74;270205;https://i.scdn.co/image/ab6761610000e5eb78c7eac7f83aef818f78356c;LETTER_1
Angela Torres;6LZA6PhNCwUfHzqfpN1nYL;cuarteto;62;269905;https://i.scdn.co/image/ab6761610000e5eb7f9f32a769a8b3768a06841b;GENRE_2
Harkirat Sangha;1fhomnuqkIYFeXNoJB5DjT;punjabi pop, punjabi hip hop, bhangra;62;268643;https://i.scdn.co/image/ab6761610000e5ebf3a66dfb2cec14db91e107cb;LETTER_1
Mãolee;72aE07MxpePfCELo4vGZcK;brazilian hip hop, brazilian trap, boom bap, trap funk;67;268482;https://i.scdn.co/image/ab6761610000e5eb9fbfa61cb75268a91557f5f6;LETTER_1
Tinlicker;5EmEZjq8eHEC6qFnT63Lza;melodic house, progressive house, melodic techno;63;267968;https://i.scdn.co/image/ab6761610000e5eb6690a97712d77110c9c71663;LETTER_2
VonOff1700;47UhY4DqayBiq2gp43WOcZ;chicago drill;59;267804;https://i.scdn.co/image/ab6761610000e5ebd8f003c94577cba518ca5da7;LETTER_2
Easykid;4xEDJHMQ8PN1U2pEldwI6O;reggaeton chileno, chilean trap;73;267562;https://i.scdn.co/image/ab6761610000e5ebe502905dd79c47a3407c0649;GENRE_2
Paco Amoroso;3E7NGbzUGlOjgYY8nvtijR;0;65;267544;https://i.scdn.co/image/ab6761610000e5eb4fe38b9ac423436b47e81633;GENRE_2
Ian Munsick;7HjGPPtdNuHcK8crc7iNkn;red dirt, country;59;267440;https://i.scdn.co/image/ab6761610000e5ebd1e45d9f3e66d5eddb651622;GENRE_1
Avery Anna;5rjz63sgMaAUAyBMyCUK5D;0;70;267297;https://i.scdn.co/image/ab6761610000e5eb2508f80aa3dabd3c1254ddf3;GENRE_1
MC Xangai;67PBOFpTBFaNkhz5IouBwi;phonk, brazilian phonk, funk de bh;67;266593;https://i.scdn.co/image/ab6761610000e5ebabbce8802f11958a3af4e2a0;LETTER_1
Savage Ga$p;0x7qiZJaal6j8qS7yCydFk;trap metal;59;266067;https://i.scdn.co/image/ab6761610000e5eb682803ca8d4f1ae68db76845;GENRE_2
Lilly Wood and The Prick;50OApTJurDusIo9dGTqSU4;french indie pop;63;265601;https://i.scdn.co/image/ab6761610000e5eb1f4caca17c0247e65e20645c;GENRE_2
AiNA THE END;5k7KS34gxQbzdQaXWSOVKC;anime, j-pop;66;265347;https://i.scdn.co/image/ab6761610000e5eba9f196ba829a51bef8417152;LETTER_1
GREGO;4v4g6B3AmczdtPlNE4t39X;piseiro, forró, agronejo, brazilian funk;59;265059;https://i.scdn.co/image/ab6761610000e5eb734fbb5c4bd328ecdc98e412;GENRE_1
Forest Blakk;7q7IUe2AqtifSZ2q52kHFc;spoken word;65;265053;https://i.scdn.co/image/ab6761610000e5eb3e49cffa981f6a6519f5d6fb;LETTER_1
Soap&Skin;2mAYpnSe3g2Y22JcZ2ddku;0;61;264416;https://i.scdn.co/image/ab6761610000e5eb5e75400628514c426bf40b60;GENRE_1
NTG;6GlX3FdCQrMftGfVaWcmPZ;dembow;66;264375;https://i.scdn.co/image/ab6761610000e5eb893e952582128c53febb3dc7;LETTER_2
Novulent;2Q0rAyTIfdTUwDt8jpEpv0;shoegaze;60;264176;https://i.scdn.co/image/ab6761610000e5eb0c6255a001f71a6e9a48a1c1;GENRE_1
Nakama;1kd6WqngBvP0Vthu1sGI0j;phonk, brazilian phonk;75;264125;https://i.scdn.co/image/ab6761610000e5eb000faaa184b783f3169fa592;LETTER_2
DJ TOPO;0xj9MJx9r0wO2o4aqdergP;brazilian funk;66;263987;https://i.scdn.co/image/ab6761610000e5eb78a0179d59f8e3e5c8bd99e7;LETTER_1
Martinwhite;1PANUPmT5KUDGs3Xgkhw3T;guaracha, rkt, reggaeton chileno, reggaeton mexa, exotica;68;263555;https://i.scdn.co/image/ab6761610000e5eb7502204ca52269a5babf40b9;GENRE_2
Omar Camacho;0rUu2qzqezBrCddX1RuUyJ;electro corridos, dembow belico, corrido, corridos tumbados;75;263333;https://i.scdn.co/image/ab6761610000e5eb184ac1b232bf4e0b17c39b5c;GENRE_2
Berliner Philharmoniker;6uRJnvQ3f8whVnmeoecv5Z;classical, orchestral, opera, requiem;74;263043;https://i.scdn.co/image/ab6761610000e5eb055b7b456a9d22d6ae1ed18f;LETTER_1
Edwin Rosen;1r93D0anfnfL4M7tYTce0J;german indie, german indie pop, neue deutsche welle;60;262522;https://i.scdn.co/image/ab6761610000e5eb99aed29a9f17017dd0e319b2;GENRE_2
Darude;0LhHRmSd1EYM5QdNeNnCoQ;eurodance;60;262434;https://i.scdn.co/image/ab6761610000e5eb2fe2de0779658eeb9665ccb4;GENRE_2
Shiro SAGISU;5k3NfhEeZHpouIGDpjKOPo;anime, soundtrack;62;262429;https://i.scdn.co/image/f92fa0801a9a2ecc9ff854c5d80b847afb684e6c;LETTER_2
PNAU;6n28c9qs9hNGriNa72b26u;0;70;261829;https://i.scdn.co/image/ab6761610000e5ebede8cb4558f41d638f13dfc6;GENRE_2
emmanuellcortess_;7hDt3OE2ubsKzO9rMYPXox;cumbia norteña, música mexicana;66;261629;https://i.scdn.co/image/ab6761610000e5eb1601a4e064a85bf215a66680;GENRE_2
